x_pos,y_pos
-60.13,-754.53
314.96,689.31
732.95,199.62
-622.4,285.54
549.31,535.67
345.88,-677.44
-18.12,705.7
544.07,-544.71
761.87,-208.98
115.83,-764.32
772.44,173.58
757.14,239.88
-58.26,-798.64
126.2,-792.83
587.07,-502.85
-735.32,294.39
716.58,370.61
575.56,-585.34
-735.19,-52.24
-79.26,-754.3
257.67,-782.25
4.01,-850.5
-319.64,780.46
-526.53,-662.7
279.62,-810.68
867.7,-56.42
-858.76,-189.29
-276.42,-809.3
805.1,283.74
-262.5,839.79
-216.53,809.83
741.38,478.13
834.89,-126.66
872.76,-127.67
-435.35,-767.06
-363.81,-805.15
499.85,749.4
-33.28,-905.35
-536.98,-729.77
-364.91,830.55
-534.18,723.8
-892.71,176.11
804.08,432.8
8.65,-881.36
-201.19,894.5
483.72,-778.33
797.78,-454.47
19.23,920.55
533.05,730.49
728.79,506.49
719.99,-576.86
31.13,910.82
690.95,-607.73
908.23,216.3
-890.31,274.17
-647.38,-668.21
-885.73,298.11
753.27,-553.68
-242.25,-902.38
-642.43,689.16
-697.94,608.35
906.9,-202.24
364.4,-860.45
