x_pos,y_pos
-850.15,-433.79
508.98,-800.34
-76.61,957.66
226.91,-930.03
351.16,-871.64
777.29,-560.53
-964.94,-38.98
755.6,601.57
945.34,-227.2
-779.15,580.64
-966.4,77.48
-866.39,422.26
-832.39,533.59
-879.78,451.69
-499.04,-834.51
-655.09,757.74
366.41,-913.1
267.27,955.15
931.03,-320.5
935.78,-363.12
992.32,186.43
776.12,639.63
259.41,-986.36
409.01,946.55
479.81,-880.67
-956.52,399.51
-617.35,813.44
-526.05,-793.11
-368.43,-979.48
-297.05,-993.15
-984.43,-355.03
-703.87,791.44
-929.48,481.41
-810.31,601.34
-730.13,-730.62
797.15,-721.68
815.79,-714.36
-765.91,782.14
758.88,805.1
-995.87,407.92
895.9,660.52
632.7,-986.49
528.31,945.37
958.04,684.09
-629.34,921.5
655.33,856.94
875.88,-655.6
711.5,959.52
-940.12,-785.31
-991.45,725.24
771.16,-933.75
-755.63,970.05
-744.18,941.6
-847.74,979.24
843.65,972.83
-932.05,-922.24
837.18,994.05
-857.68,-828.48
850.42,-891.91
957.78,950.12
-979.72,797.5
-986.68,941.69
-996.94,916.39
