x_pos,y_pos
61.55,-151.65
-158.68,-44.73
-83.46,126.17
173.4,127.54
-155.12,82.78
107.72,-171.04
-161.34,226.26
-270.09,-58.64
-268.95,-75.61
-272.53,-65.26
-7.73,-81.1
217.57,180.94
-258.04,25.88
-105.82,283.04
-103.75,-289.56
-276.12,-140.87
-48.77,305.14
233.54,-180.76
-251.2,-237.7
304.3,-244.3
-161.67,-24.66
-193.94,346.97
-282.53,222.65
-330.58,-154.63
-282.81,-129.67
60.36,-395.6
422.91,96.55
-132.08,-387.94
-375.57,-159.68
-183.48,-373.54
397.01,-176.64
331.13,-302.61
201.33,423.7
-336.98,-301.54
-418.37,-121.06
-273.22,-428.86
207.39,346.04
-143.15,-484.44
-203.53,494.02
535.62,-55.8
424.88,-122.27
421.51,-368.71
132.5,-544.38
532.21,-13.07
-548.49,180.83
-505.93,240.29
-530.45,-364.54
316.16,391.72
-488.71,313.75
-502.03,-289.29
34.27,-688.81
-553.76,-389.82
-669.45,-182.79
-51.59,-664
459.67,531.84
-312.53,-634.71
584.35,4.19
-530.69,-489.87
703.94,58.5
531.74,-500.66
723.09,79.07
569.79,-497.15
401,635.35
