x_pos,y_pos,p_flag,volts,weights
-952.53,39.35,1,3.59287,5
-412.58,764.71,0,1.79822,8
-453.11,-168.87,0,2.493,10
875.88,-655.6,1,4.59386,9
279.89,-24.44,0,2.17468,9
459.67,531.84,1,4.59386,9
-977.54,-69.59,0,1.85858,8
940.69,884.18,0,2.895,10
-618.53,-620.08,1,4.3474,8
-706.6,160.82,1,3.90794,6
660.2,-737.82,0,2.5136,10
301.67,796.82,1,2.9597,3
-446.7,-260.58,0,2.61931,10
551.21,-81.57,1,4.22631,7
804.08,432.8,1,4.59386,9
361.15,17.05,1,4.40983,8
478.3,-236.66,1,3.80884,6
819.75,254.56,0,2.14942,9
-79.26,-754.3,1,4.59386,9
-890.8,-492.45,1,4.36397,8
-536.02,815.84,1,4.48069,8
604.27,-872.44,0,2.29735,10
825.12,-836.16,0,2.96354,10
862.75,-633.39,0,2.39734,10
321.25,403.38,1,4.33277,8
-709.49,922.72,0,2.71254,10
930.28,-158.39,1,2.92066,3
-105.82,283.04,1,4.59386,9
-505.94,-471.65,0,2.67444,10
-178.28,187.85,0,2.77026,10
-934.94,338.32,1,4.18358,7
-534.36,-293.43,0,2.36248,10
462.06,-989.03,1,3.52785,5
868.58,506.67,0,2.24804,9
605.46,-5.86,1,4.1761,7
40.67,162.83,1,4.29443,8
-617.35,813.44,1,4.59386,9
421.82,166.25,0,1.80511,8
-191.91,656.35,0,2.565,10
229.19,-97.94,0,2.40101,10
-730.13,-730.62,1,4.59386,9
561,610.09,0,2.9174,10
18.99,-629.74,1,3.41729,4
535.62,-55.8,1,4.59386,9
435.93,-396.02,0,1.77857,8
-125.23,-169.13,1,4.26063,8
-155.12,82.78,1,4.59386,9
-202.77,-480.12,0,2.25458,10
232.46,123.51,1,3.15154,3
-199.36,-434.05,1,3.99839,6
-852.46,385.22,0,1.98952,8
471.4,471.24,0,2.4508,10
622.37,99.76,1,2.91259,3
86.15,443.77,0,2.00966,9
-699.05,-231.86,1,3.58988,5
-270.09,-58.64,1,4.59386,9
325.01,670.39,1,2.98308,3
-872.02,-20.56,1,3.76838,6
980.41,-654.03,0,2.47287,10
879.86,-964.83,1,4.00318,7
801.44,377.84,0,2.06327,9
17.71,-30.42,1,2.97547,3
-276.44,999.96,1,4.23857,7
-677.03,922.42,1,3.44252,4
-272.53,-65.26,1,4.59386,9
-433.39,653.58,0,2.7102,10
-76.61,957.66,1,4.59386,9
-514.5,799.15,0,2.19036,9
950.76,-780.33,1,3.82855,6
-434.63,973.81,0,2.12856,9
335.39,-498.61,1,3.5263,5
-808.59,125.97,1,4.54489,9
192.04,997.48,0,1.99203,8
230.53,-836.84,0,2.33865,10
-372.9,532.66,0,2.40255,10
-368,-829.53,0,2.17656,9
931,-31.45,1,3.60856,5
-768.49,88.96,0,2.04816,9
663.16,634.71,0,2.87492,10
390.54,646.75,0,2.42579,10
-855.53,-830.65,1,4.08586,7
-377.97,614.43,0,2.4357,10
-48.77,305.14,1,4.59386,9
872.76,-127.67,1,4.59386,9
12.13,-906.76,0,2.50156,10
-651.25,-890.58,1,4.07164,7
-216.8,-497.69,0,2.28611,10
463.54,203.43,1,4.11349,7
348.57,326.54,0,2.43994,10
496.07,288.36,1,3.41794,4
908.23,216.3,1,4.59386,9
932.24,603.34,1,3.14704,3
-669.58,367.86,0,2.04593,9
-857.68,-828.48,1,4.59386,9
-340.12,238.87,0,2.23502,9
-312.27,-999.57,1,3.7947,6
179.4,467.79,0,2.77671,10
-662.77,606.42,1,3.02245,3
-529.25,786.48,1,3.20626,3
343.1,320.97,1,3.67736,5
-446.23,984.13,0,2.38424,10
-307.52,-958.55,0,1.8862,8
-442.53,21.17,1,3.83247,6
-740.66,-68.05,1,3.94124,6
641.56,673.61,0,2.13545,9
982.22,361.77,1,4.26508,8
243.84,181.98,1,4.02152,7
658.08,-92.04,1,3.27775,4
496.29,242.99,1,4.07296,7
-238.89,624.12,1,4.38834,8
-612.13,85.78,1,3.15397,3
-810.31,601.34,1,4.59386,9
-499.04,-834.51,1,4.59386,9
434.7,327.87,1,3.87647,6
232.35,820.37,0,1.9675,8
69.29,513.55,0,2.51892,10
-424.5,-494.15,1,3.18643,3
-604.25,287.67,1,3.85305,6
811.15,-336.26,1,3.06382,3
-966.37,-715.4,0,2.39048,10
772.26,-796.63,0,1.88522,8
-28.85,931.78,1,3.52606,5
915.42,564.94,0,2.20117,9
-204.86,-637.19,1,4.09354,7
-844.57,832.67,1,3.10695,3
-953.32,788.41,0,2.67263,10
-374.64,46.25,0,2.29818,10
-751.07,745.26,1,3.34984,4
598.96,588.93,0,2.42043,10
-58.26,-798.64,1,4.59386,9
-744.18,941.6,1,2.71081,3
150.59,-356.99,0,2.82509,10
-814.72,-730.34,0,2.15821,9
-481.39,-457.86,0,1.88092,8
-321.39,-761.75,1,4.22779,7
941.45,-152.28,1,3.2493,3
-575.36,-304.98,1,4.11928,7
-839.49,-406.41,0,2.08492,9
278.25,-570.63,1,3.81693,6
-653.6,-179.31,0,2.76898,10
261.52,318.27,1,3.09724,3
771.16,-933.75,1,4.59386,9
450.95,-433.31,0,2.41228,10
-733.83,554.44,0,1.98376,8
-51.59,-664,1,4.59386,9
-174.71,-58.71,0,1.79657,8
127.86,609.75,0,1.84789,8
702.26,43.52,1,2.98989,3
300.19,499.32,0,2.38398,10
-488.71,313.75,1,4.59386,9
-527.47,123.73,1,3.7554,6
-827.69,-345.31,0,1.79301,8
-372.79,-720.18,0,2.23468,9
991.17,-522.59,0,2.31466,10
466.58,895.81,1,3.16508,3
-758.49,455.92,1,4.33157,8
-749.4,-296.99,0,2.34358,10
167.98,-419.99,0,2.8665,10
448,-343.24,1,3.96931,6
4.01,-850.5,1,4.59386,9
213.75,146.25,0,2.86435,10
903.16,-501.7,0,2.02773,9
-97.55,11.6,0,2.55742,10
-972.43,-272.63,1,4.51987,9
