x_pos,y_pos
-18.12,705.7
569.79,-497.15
-79.26,-754.3
345.88,-677.44
314.96,689.31
544.07,-544.71
549.31,535.67
-60.13,-754.53
115.83,-764.32
587.07,-502.85
531.74,-500.66
772.44,173.58
757.14,239.88
-735.32,294.39
126.2,-792.83
761.87,-208.98
716.58,370.61
732.95,199.62
575.56,-585.34
-319.64,780.46
-58.26,-798.64
-216.53,809.83
805.1,283.74
834.89,-126.66
-526.53,-662.7
257.67,-782.25
279.62,-810.68
-276.42,-809.3
-262.5,839.79
-858.76,-189.29
872.76,-127.67
8.65,-881.36
4.01,-850.5
867.7,-56.42
-363.81,-805.15
499.85,749.4
741.38,478.13
-33.28,-905.35
533.05,730.49
-534.18,723.8
728.79,506.49
-892.71,176.11
-435.35,-767.06
483.72,-778.33
804.08,432.8
-364.91,830.55
-536.98,-729.77
-201.19,894.5
797.78,-454.47
31.13,910.82
690.95,-607.73
19.23,920.55
-890.31,274.17
908.23,216.3
719.99,-576.86
-697.94,608.35
-885.73,298.11
-647.38,-668.21
351.16,-871.64
753.27,-553.68
-642.43,689.16
-526.05,-793.11
508.98,-800.34
