x_pos,y_pos
-850.15,-433.79
226.91,-930.03
906.9,-202.24
364.4,-860.45
-964.94,-38.98
777.29,-560.53
755.6,601.57
-242.25,-902.38
945.34,-227.2
-76.61,957.66
-779.15,580.64
-866.39,422.26
-832.39,533.59
-879.78,451.69
-499.04,-834.51
-966.4,77.48
-655.09,757.74
935.78,-363.12
366.41,-913.1
931.03,-320.5
479.81,-880.67
776.12,639.63
992.32,186.43
267.27,955.15
-617.35,813.44
-956.52,399.51
409.01,946.55
-368.43,-979.48
-730.13,-730.62
-984.43,-355.03
-929.48,481.41
797.15,-721.68
-703.87,791.44
-995.87,407.92
655.33,856.94
259.41,-986.36
875.88,-655.6
-810.31,601.34
815.79,-714.36
-765.91,782.14
758.88,805.1
-297.05,-993.15
528.31,945.37
-857.68,-828.48
711.5,959.52
632.7,-986.49
-744.18,941.6
958.04,684.09
771.16,-933.75
-991.45,725.24
-940.12,-785.31
-629.34,921.5
895.9,660.52
-847.74,979.24
-755.63,970.05
837.18,994.05
-932.05,-922.24
-979.72,797.5
-986.68,941.69
957.78,950.12
-996.94,916.39
850.42,-891.91
843.65,972.83
