x_pos,y_pos
715.22,996.17
-508.29,-902.87
-953.63,-169.06
833.5,378.12
-113.65,-858.9
-227.52,995.2
672.97,114.75
-957.69,130.88
-533.84,-602.13
513.41,367.57
-955.77,-180.14
458.51,-385.64
610.65,-644.09
383.14,-831.19
438.15,941.7
-830.22,769.03
-758.24,-123.03
-923.9,-336.33
-926.66,135.88
-439.78,-976.01
-525.16,-583.07
-941.1,-206.49
-54.57,921.67
508.57,-344.73
-966.68,742.85
-913.66,-831.65
926.99,744.82
326.83,-853.63
-333.71,-724
923.97,607.27
-643.58,986.04
-491.2,857.61
797.08,109.51
-647.2,509.18
206.97,842.75
-793.2,-328.17
