x_pos,y_pos
500.87,-1109.36
-135.08,-1386.59
-1250.33,-70.17
981.99,443.02
-1355.83,-823.15
486.53,-1131.05
850.53,-949.05
1221.61,-389.94
-356.21,-1234.81
1106.53,671.06
1476.05,-324.25
-523.21,-1213.81
-1326.49,-99.63
-182.33,-1325.41
-641.77,1264.8
1061.25,843.92
-316.33,1395.5
-1050.99,-1213.88
-116.54,-1481.66
135.11,-1241.2
12.11,1359.69
739.6,1292.36
1029.02,966.27
-635.39,1392.99
1463.21,355.93
57.11,1394.27
902.33,1072.88
365.17,-1344.5
882.93,1187.22
-1426.94,-897.58
-1159.77,-953.09
1374.87,354.16
1254.67,-324.87
1388.07,-627.22
-676,1173.34
-905,-1047.43
-1000.94,1193.25
