x_pos,y_pos
106.62,-247.28
235.58,176.82
-24.63,111.5
-47.45,175.43
-382.23,354.71
217.87,-50.55
96.16,-235.31
168.69,-436.84
-193.09,109.18
73.36,-295.02
-307.74,6.07
36.29,-96.8
-401.26,-69.01
-328.21,-319.39
-372.19,-231.07
300.06,498.72
-220.88,-269.38
-359.15,-177.03
-584.99,-203.76
254.94,-204.35
-297.03,-432.65
396.77,-388.38
501.25,270.64
-348.22,-361.55
-484.15,384.28
-248.48,-408
-391.35,-390.31
430.85,-220.14
-556.49,48.61
274.18,517.47
571.84,-98.23
150.69,407.74
474.1,117.32
433.18,-391.41
411.93,413.3
-620.56,101.75
-492.83,-427.83
