x_pos,y_pos
-1157.03,302.75
314.33,-632.04
-169.5,-784.39
-758.48,690.73
-1001.03,-236.59
75.32,1107.5
-924.4,404.44
1001.37,-543.68
865.42,779.61
888.11,600.51
270.11,1004.35
1162.22,477.64
-370.18,-740.92
-1057.82,-253.88
118.74,1176.08
-760.48,912.97
980.19,526.98
-247.39,1099.77
364.15,1068.05
-1029.43,474.01
1191.88,-213.69
1135.65,73.6
919.05,-506.16
63.7,1149.32
1130.77,-87.58
-999.16,306.89
1207.57,77.91
647.05,846.3
330.38,1021.96
426.17,1101.55
566.23,-1043.8
-811.5,760.28
-1016.8,555.92
1159.5,96.42
1133.49,-236.96
-445.33,1132.14
735.7,-1027.78
