x_pos,y_pos
579.16,1399.44
1094.97,978.12
-894.99,1146.41
-575.5,-1424.94
541.5,1436.15
-1497.05,37.14
-992.05,-1230.42
1409.79,-462.4
-1470,267.75
-1214.84,-997.28
-1359.88,-837.27
813.57,-1297.52
1497.67,558.17
-1399.66,813.54
1434.42,-720.66
-1460.51,-553.87
-885.22,1369.81
-1424.02,959.4
-1226.09,-1242.06
-1285.16,942.65
-629.81,-1451.54
1142.7,1339.82
967.2,1359.4
1164.19,-1477.17
-1172.39,1300.38
1149.16,1455.15
926.46,1432.92
-1453.08,1429.65
1484.7,1390.01
-1441.4,1308.79
815.8,1417.24
-1298.17,1307.72
