x_pos,y_pos
-758.48,690.73
-457.72,-912.25
-924.4,404.44
919.05,-506.16
270.11,1004.35
647.05,846.3
-1001.03,-236.59
330.38,1021.96
-496.16,-957.52
-798.13,-605.41
981.99,443.02
-999.16,306.89
75.32,1107.5
888.11,600.51
-811.5,760.28
-1029.43,474.01
-1057.82,-253.88
-247.39,1099.77
1135.65,73.6
1130.77,-87.58
1001.37,-543.68
63.7,1149.32
1133.49,-236.96
-1016.8,555.92
364.15,1068.05
865.42,779.61
1159.5,96.42
426.17,1101.55
118.74,1176.08
980.19,526.98
-1157.03,302.75
-445.33,1132.14
500.87,-1109.36
566.23,-1043.8
-760.48,912.97
-1250.33,-70.17
1207.57,77.91
