x_pos,y_pos
-356.69,-565.74
-674.25,122.54
-382.23,354.71
-492.83,-427.83
-484.15,384.28
326.55,617.94
61.92,733.81
-661.63,264.33
-87.35,-592.49
-668.49,-210.82
314.33,-632.04
100.5,-794.55
-300.05,698.01
-169.5,-784.39
81.15,-745.89
262.42,-769.79
757.35,24.67
727.29,-372.38
-314.8,816.11
623.17,593.08
-274.38,729.16
-370.18,-740.92
248.21,-840.56
-781.04,396.36
702.2,569.6
496,-726.59
-569.35,694.73
663.81,-677.06
235.16,-851.59
900.56,327.46
-105.41,-957.83
470.92,813.56
-660.53,585.34
-446.1,871.06
286.13,-968.41
-722.75,-584.13
-763.04,650.83
