x_pos,y_pos
135.11,-1241.2
1191.88,-213.69
735.7,-1027.78
1162.22,477.64
486.53,-1131.05
-1079.01,-655.16
1106.53,671.06
850.53,-949.05
-1326.49,-99.63
1254.67,-324.87
-523.21,-1213.81
-182.33,-1325.41
-676,1173.34
1061.25,843.92
-135.08,-1386.59
365.17,-1344.5
12.11,1359.69
57.11,1394.27
-356.21,-1234.81
-905,-1047.43
1029.02,966.27
-316.33,1395.5
1374.87,354.16
1221.61,-389.94
-641.77,1264.8
882.93,1187.22
-116.54,-1481.66
1463.21,355.93
-1159.77,-953.09
1388.07,-627.22
-1218.97,-867.78
739.6,1292.36
902.33,1072.88
-635.39,1392.99
-846.82,1280.98
1476.05,-324.25
-677.94,-1402.01
