x_pos,y_pos,p_flag,volts,weights
-31640,30029,1,3.75214544726904,6
-12515,-43745,0,2.8276877002678327,10
15543,11686,1,4.4831047820183265,8
-3039,-34272,0,2.7353872795254426,10
-36031,-34713,0,1.8438839318156397,8
-21494,24491,1,4.591051507866549,9
-3178,37514,0,1.8721253535510811,8
46680,49566,0,2.614869747692787,10
33741,-29201,1,3.846218460204995,6
-35422,2812,0,2.2659399650228895,10
-1099,-32629,0,2.7720373273158585,10
29942,23284,0,2.823320606173549,10
-23291,15466,0,2.982978056027114,10
23034,28229,0,2.590632650094585,10
5228,41926,0,2.0505129953787358,9
17929,48500,0,2.6111198370609294,10
49961,-31201,1,4.852942830009792,10
-5609,5490,1,4.16651683242852,7
-17896,40332,0,2.6000132254294166,10
-47620,28981,1,3.509991631058109,5
38094,46608,1,4.937649165641684,10
16839,39939,1,3.1890881372967232,3
45693,43136,0,2.7285573428982217,10
-44252,-30364,0,2.0557089385248544,9
4718,-23649,0,1.862815651632014,8
22140,-25138,0,2.5530848883068225,10
30159,35331,0,2.4602426160135713,10
30091,12725,1,3.1591939678586196,3
-22225,-19641,0,2.0807273419391508,9
-8410,-48373,1,4.527865733054011,9
-30750,16422,1,4.892367531424522,10
-16785,-34792,0,2.06851243968053,9
22013,18024,1,4.024850371523782,7
-48077,-29839,0,2.2347196374119016,9
-5063,-48070,0,1.969559228011146,8
-8524,2033,0,1.9695255005029144,8
-29172,-27835,0,2.9343866816375517,10
-28025,45302,1,4.082740353959858,7
40661,-35679,0,2.7415030631856028,10
-37000,-5567,0,2.38962757522665,10
-37225,46771,0,2.293614134687546,10
-46007,8209,0,2.6843425355795594,10
-12012,23806,0,2.965961402785236,10
-13018,-18956,1,4.027552647253028,7
-22971,-11775,0,2.7872362598089184,10
-157,27922,0,2.5643584995638604,10
-6350,-37296,1,4.263930633355807,8
-43299,-8897,0,2.327760521960664,10
-12521,30129,1,3.1150089370239247,3
-15574,14535,0,2.028226782759902,9
32408,25789,0,2.280885981771606,10
39386,22390,0,1.9190399443996924,8
-19785,35561,0,2.991100145099271,10
-39100,-49020,0,2.1755356472305833,9
-34998,47103,1,3.57265487431237,5
-41310,-44565,1,4.04942481288745,7
603,40218,1,3.518136295912541,5
868,6528,1,3.9064541172124176,6
96,-35142,1,4.885761824574979,10
31066,30754,0,2.381996943905456,10
19850,-45688,0,1.8862757305580624,8
40385,2709,0,2.2730349498994213,10
-48818,24762,0,2.393058312354365,10
-39038,39904,1,4.3664779351965155,8
26582,-29778,0,2.8264293146707087,10
37390,28937,0,1.9709532831825525,8
-38840,48338,0,2.9737599244311808,10
-12405,47811,0,2.558567869808267,10
23676,8336,1,3.8226533358148376,6
-47580,36430,1,4.18200182498823,7
-20302,-28714,1,3.305727603714598,4
38583,-43140,1,3.4431586491239417,4
-25591,-27273,1,4.692147304166443,9
-13876,46632,1,4.794488977847292,10
-21379,32852,1,4.043283281169932,7
4605,-30946,1,4.774491922919091,10
-24934,38261,0,2.097006313093678,9
32604,-19217,0,2.3294990097083192,10
-37599,-2309,1,4.119759568066778,7
17092,23980,0,2.2328773885965543,9
4859,29706,0,2.7594811510202124,10
-49293,44704,1,3.1482336191706883,3
-22842,11278,1,3.6339763157331584,5
38033,4436,0,2.5511241380147314,10
-19634,-47198,0,1.9218877514504042,8
-22592,-36462,1,4.85234247140988,10
26206,14289,1,4.894288687871247,10
39632,-10311,1,4.214081709829776,7
46781,11583,1,3.0978028861650864,3
-33801,5650,1,3.147281806341418,3
7897,-16474,1,4.459715838117776,8
-44007,16438,1,3.51305247727318,5
-44877,-49088,1,4.607201646385534,9
20866,-45915,1,4.341248958877237,8
34967,-10049,1,4.427003994512452,8
-14724,-42406,1,3.7045346131238395,5
-2749,-48701,1,4.3540692945735,8
-38942,-1763,0,2.8325066713023253,10
31398,-20109,1,4.971135736451771,10
30516,2963,1,3.412380427265635,4
-41928,-13662,1,3.4258070103853218,4
-26754,-48409,0,2.1040594095190834,9
-33752,-1501,0,2.2028152434166555,9
-19972,41256,1,4.260668478859549,8
-32641,-7359,1,3.932689430487377,6
705,3224,1,3.9372698896528178,6
15010,46103,0,1.8302850252467122,8
32591,38366,0,1.8922374333772074,8
24855,19679,1,4.795756954290601,10
-9479,30272,0,2.0017777060596713,9
9652,40602,0,2.81625167712121,10
-6648,-8944,1,4.295279695115453,8
22167,-26365,0,2.9647095470889733,10
-21951,27882,0,2.7258750734316597,10
-19066,-48737,0,2.044470638111738,9
-4903,-13019,1,3.9591155547103485,6
22678,-27015,1,3.0074345266608997,3
7740,-44056,0,1.8710582235013833,8
-40996,5221,1,4.090467537322228,7
-18786,-32536,0,2.616254854545688,10
-27137,4961,1,3.1444845456481745,3
48503,-38420,0,1.900959167181938,8
30733,-22939,1,4.3781003615894125,8
31125,44795,1,4.3936797317824485,8
-31850,-3318,1,3.798693651166997,6
28731,-13350,1,4.557428770245796,9
12236,-44022,0,2.472719806303287,10
-18302,24671,1,4.550140855134372,9
21871,-24877,0,1.9359215028791654,8
14226,-24803,1,3.331286454299481,4
