x_pos,y_pos,p_flag,volts,weights
-34878,-23821,0,2.3591602594900607,10
-28897,13704,0,2.1849172216432042,9
48499,-140945,1,4.304001146436113,8
84688,-49700,1,4.160894211023047,7
-68217,35948,1,4.033100847588855,7
-54740,-115864,0,2.918164864888783,10
133201,67478,0,1.8169495425512372,8
105262,70293,1,3.089314043195988,3
-124457,83779,0,2.478198918878437,10
53714,7539,1,3.903197527316035,6
-143536,-26992,1,4.178607049766789,7
52764,-1884,1,3.0271151853767684,3
55476,-19605,0,2.6169420341251803,10
4097,129074,0,2.331441785372777,10
-81581,-4527,0,2.9218395235345467,10
-54643,-113033,1,4.811850431201915,10
-29351,-124844,0,2.126749433983962,9
-42812,7264,0,2.4861335410286127,10
-7182,-54298,0,2.0407034597150955,9
146145,-80897,1,4.4637059524195255,8
-61040,-125945,0,2.1688440252873957,9
-102650,-80796,1,4.71760781188907,9
15996,58223,1,3.179358747058679,3
-90365,-11656,1,4.762082927595166,10
-79620,83049,0,2.8832613300345105,10
32887,-11487,0,2.4862067844064955,10
127176,-24152,0,2.117183040961252,9
-94276,102376,0,2.2528072155371066,10
-72316,62277,1,4.403044720125504,8
77113,2072,1,3.918102986171953,6
-84600,-41039,1,4.771113663772537,10
144787,-33247,1,4.51297092622297,9
88851,75561,1,4.9877249930061325,10
-31836,-50531,0,2.814331619613374,10
-106936,-147480,1,4.595682849467626,9
118952,88325,0,1.9058767158886798,8
97617,-43156,1,4.139645873081587,7
31823,64378,1,3.7741903062451474,6
50811,-22757,1,4.842729160389729,10
84880,-43741,1,3.239933995315796,3
-42478,-126347,0,2.685654199555542,10
4383,-135229,0,2.5288570963022794,10
71734,-116512,1,3.6692673329138934,5
13472,-13183,0,2.622398906157473,10
-51531,49506,1,4.441037064702464,8
-30181,145634,0,2.3373344617221155,10
89179,80874,1,3.2427926900752557,3
133586,-1727,1,3.5815153617213396,5
-128002,-59379,0,2.3313092124575276,10
-100521,149546,0,2.8319494231838083,10
-132744,89066,1,4.79783856106731,10
-83073,-1309,0,1.9866336904476967,8
46131,46894,0,2.0798008591265957,9
90031,-24175,1,3.8640168906738612,6
70564,25067,0,2.9831360327167236,10
-13258,64638,1,4.807101253593145,10
-82162,144910,0,2.267401642341262,10
44374,-95613,1,3.17590084918683,3
-7831,40734,0,2.8600984891760706,10
-144909,56126,1,3.2404888691744116,3
78683,-8517,1,3.3431115722276603,4
76517,145905,1,4.769185701564947,10
-13428,-99711,1,4.992903290099743,10
-98799,-86608,0,2.8929191839549984,10
79456,-125415,0,2.6523458144239487,10
79765,79198,0,2.4837390047110395,10
83642,107384,1,4.625720934871402,9
-125932,28581,0,2.5370298647700236,10
-45954,146905,1,4.102033569861351,7
134750,-65061,1,3.1813730577784805,3
-3879,-121722,1,3.0147338302366373,3
-104093,41174,1,3.5362958701438765,5
118777,103000,0,2.3234303475898925,10
-1530,2831,1,3.3000942655506846,4
69281,146977,1,4.777155089709648,10
55345,-62279,0,2.5673169247653105,10
-78146,148033,0,2.9029553389345906,10
92960,-120262,1,3.3219177925912935,4
-148237,51762,1,3.5430071584943708,5
-141680,114981,1,3.990902654554308,6
-88730,64555,0,2.844942232567275,10
148426,5110,0,2.3082223373286204,10
-108461,-66749,0,2.081608892413904,9
-45163,47572,0,2.787478213565086,10
-87213,39667,0,2.2047862696155893,9
71943,138259,0,1.988487751774653,8
-15257,-133180,0,2.776945197973893,10
-25273,-78144,0,2.627557057407415,10
18530,83658,0,2.140129795447231,9
25325,98080,1,3.3282574349697365,4
-139153,-84156,1,4.044759202392767,7
57974,-12632,1,3.6643612763630813,5
34169,-89412,1,4.3350383235047465,8
-132785,-58045,1,3.682963934587981,5
104020,77460,0,1.8247516211758834,8
-1447,101640,1,4.906275661471938,10
-10949,-64469,0,2.692928084075918,10
-130994,13798,0,2.1988260060471494,9
-137605,-46708,1,3.078980142673398,3
-64469,-85263,0,2.7243320466860363,10
-45227,70700,1,4.489470043736865,8
60729,57613,0,1.8978374895732864,8
111443,56820,1,4.06355663718837,7
140141,-32201,1,4.867818151342944,10
102136,-24461,1,4.6433691298639985,9
115,127387,1,4.77828128870802,10
-91194,-79973,0,2.25866308833581,10
128359,-82888,1,3.191582802456354,3
134938,113569,0,2.5543865828268593,10
-96926,-45202,1,3.337690842959156,4
-31278,89369,0,2.788267880294538,10
-46934,60545,1,3.1214546994222907,3
-120099,81599,0,2.553043553934185,10
58697,66544,1,3.390246571998078,4
31988,-23408,1,3.7464818380541516,5
-119949,8985,0,2.9773597264636593,10
-89453,-53431,0,2.6797558700994903,10
108026,74260,1,3.9108429292375195,6
86327,141040,0,2.5907928242219533,10
78850,90222,1,4.650430637192861,9
136013,-59819,1,3.626099722903339,5
19182,85688,1,3.5461707270639513,5
-26625,56231,1,4.1426339141317055,7
126226,-106748,0,2.063567301325535,9
-12375,-114670,1,4.4422626096986315,8
-106231,104935,1,3.4220537094040395,4
-120311,59615,1,3.4034374020798146,4
-105013,-106748,0,2.741194409605754,10
-53161,84620,0,2.4002680340582474,10
23313,-29096,1,3.4000731471925874,4
136107,144997,1,4.328662273904939,8
-54502,43360,1,3.7551790189492484,6
114269,65632,1,4.213228296516892,7
-107422,50542,1,3.973174056419534,6
-131896,-109089,0,2.96739542365882,10
19687,-126928,0,2.1390040967612625,9
-127346,-17120,1,4.057650684236928,7
42172,8338,0,2.2015263654631534,9
-31530,-81386,0,1.8761725660592545,8
125704,111289,0,2.987913268328584,10
-136432,39682,0,2.537819448184968,10
11413,-30773,0,1.9620965036150615,8
134532,126709,0,2.9422476829330244,10
109430,110345,1,4.7404212238526355,9
95542,142387,0,2.4627967360218013,10
142275,-19620,1,3.315456922049001,4
-12674,-110914,1,3.53635168282593,5
14432,-95380,0,2.3412266190657425,10
-142649,-6719,1,4.72532673888465,9
41054,-40151,1,3.1298049383795017,3
-113453,-30430,1,4.262350369062318,8
-15003,-27422,0,1.9388808040442447,8
120400,69857,0,2.9345112648665688,10
-73429,144016,1,3.4698587642580785,4
108534,121189,0,1.9171312129747655,8
-91284,-85615,0,2.793063716236196,10
35639,-19784,0,2.055003356597131,9
-69996,103571,1,4.56897934461052,9
4307,69738,0,2.310917763396671,10
106637,86611,1,4.600357182899354,9
87271,131864,1,3.9072790384697154,6
69971,140135,1,3.01348217407359,3
120845,-24296,1,3.581489311326546,5
102120,-39951,1,3.177510303200917,3
11626,-126605,1,3.466562630072323,4
149301,-104062,1,4.634340287436791,9
-126937,101953,1,3.422030147288072,4
-17313,-129630,1,3.8456483425979116,6
-64501,106378,0,2.658705886064157,10
149586,-5275,1,4.9148263685536415,10
-138753,-121011,0,2.416797919234615,10
-36980,-26147,0,2.2689642863964745,10
52529,42994,1,3.302794423440701,4
-142485,-136103,1,4.23252280770117,7
93381,-5702,1,3.813944990197428,6
-87507,26059,0,2.5093362540473496,10
-128879,136862,1,3.1858157663439517,3
-55480,-64812,1,4.714311031992779,9
17334,-88237,1,4.431650312753099,8
113406,-97340,1,4.446134444624397,8
28952,-67971,0,2.4591096007236586,10
-8358,-117025,0,1.885404149466074,8
-24406,20355,0,2.5495941892455334,10
108477,17894,1,3.4503936929060934,4
-99579,115227,0,1.8795438583623243,8
-144902,-43451,0,2.860694286289739,10
-31662,-63320,0,1.8838264776443268,8
-43109,-29689,1,3.367335666500527,4
-109829,-105773,1,3.0373288724440224,3
79591,-48822,0,2.618607135851393,10
18840,-23378,1,4.95799576660005,10
-111245,-25090,0,1.9555092586220777,8
96258,835,1,4.684814868010199,9
9755,140615,0,1.9538047134713596,8
-3086,-105449,1,3.959340907254518,6
51886,-81056,1,3.141022358328521,3
95732,-78530,0,2.170803863303978,9
-148493,-52208,1,4.820457769163061,10
-19566,-59917,1,3.654488054557442,5
-109288,51830,1,4.900958992615152,10
