x_pos,y_pos,p_flag,volts,weights
-108567,-44590,0,2.8530615295761685,10
-100838,128164,0,2.49760326286722,10
70964,100671,1,4.8920629070153545,10
13472,85,0,2.498855778784927,10
-10482,-113875,1,3.9201826431283546,6
-1784,-81224,0,2.487583930102418,10
90291,-124929,1,3.9147917616403207,6
133475,117130,1,4.589988426977238,9
56657,85079,1,4.687609709950471,9
19468,23332,1,4.308933200592963,8
-19871,-136182,1,3.153420180639185,3
108302,22629,0,1.8009422443595242,8
69537,130639,1,4.657889521057359,9
67774,34307,1,3.2563938848405627,4
57916,139944,1,3.3918859090526694,4
92646,143292,1,3.3175557505575433,4
67376,35969,1,4.380336283547983,8
-43906,60156,0,2.8963425051027523,10
6274,-92774,0,2.8840508405972325,10
-11471,-93030,1,3.0610801352031003,3
-70916,78340,1,4.029383061399647,7
-131032,-100511,1,4.227673969671084,7
89385,-98922,1,3.168502158824416,3
-102631,25298,0,2.230555882770914,9
72792,-49260,0,2.660241271373178,10
38996,15269,1,3.1644374093998904,3
42335,-9729,1,4.901200530166465,10
-85636,133945,0,2.901112899022111,10
148470,139001,1,3.3552373969223623,4
-130527,148270,1,3.5157915644860296,5
60416,-73728,1,3.9951004136634602,6
144231,-75768,0,2.805062368254785,10
-33085,17579,1,3.989289389838309,6
-83365,93122,0,2.6720768778276613,10
23609,-52377,1,4.248898089642178,7
111772,46674,0,2.2849429592839607,10
-45578,-7485,1,4.5717889810003935,9
-40383,85743,0,2.8658997719452564,10
17866,-2368,1,3.4218763908736305,4
81357,-129752,1,3.3233072373483954,4
99925,82345,0,2.68679688313051,10
-33876,-89656,1,3.146328762649433,3
-20562,-124904,0,2.624586960374696,10
-57106,25196,1,3.576076417889836,5
-68139,115407,1,3.3537695412791577,4
-54135,-50781,0,2.807666614599438,10
-61470,71772,1,3.6899386870667055,5
-43351,-43470,1,4.839946939676661,10
8678,66414,0,2.861727464264217,10
94472,86177,1,3.831433792301623,6
36016,83009,1,3.646882267148105,5
68347,121963,1,4.061956807292518,7
123246,56759,0,2.390503397940736,10
7570,11241,0,2.2786216941371245,10
107658,-1059,1,4.259069998831347,8
-128036,-148462,1,4.0593301021385075,7
15106,-138213,0,2.012037224344843,9
46333,-29079,0,2.8536035923892644,10
-57245,2581,0,2.345768812614704,10
-13100,104438,0,2.327026862946816,10
90799,-42517,1,3.200315342290664,3
-54114,103714,0,2.728114392051959,10
136359,117397,1,4.9140742926183165,10
-5433,-81668,1,3.048786255452725,3
-106497,-112480,1,4.473318892904388,8
116337,-66504,1,3.0485706869393296,3
-101319,-51605,0,2.9604196432956242,10
117802,-40908,0,2.269479271557442,10
22956,109096,0,1.9045834945499183,8
52019,-116671,1,4.340011274570459,8
-147400,89555,1,4.466616943942623,8
-99439,-111252,1,4.522637612094103,9
-34591,44916,1,3.1351570222747522,3
-114556,11291,0,2.0393410610046856,9
555,-134160,1,4.6851265276497625,9
44174,-72211,1,3.56907409245084,5
-97769,-76477,1,3.7463940018453443,5
-5597,4879,0,2.1288102724546523,9
-67894,-80181,1,4.121260734430408,7
-128516,94265,1,3.281269178384745,4
-24616,-110956,1,3.1233073557563165,3
-117576,-91883,1,3.9529179246021116,6
90555,-81076,0,2.6617450672778893,10
83514,-117397,1,4.40473165687231,8
53709,74551,0,2.0102697843978095,9
-147275,-98300,1,4.421676285508105,8
-55724,-96167,1,4.490772395506504,8
-119738,147942,0,2.178511612245953,9
-16529,107738,1,3.1059998547807357,3
-124204,-57021,1,3.2584303973138358,4
-101622,108744,0,2.8094126768553997,10
-70664,61886,0,2.901279109584759,10
16177,-111474,1,3.6852157850735554,5
-100905,42578,0,2.8078631773059772,10
-109795,-136189,0,1.868994132611052,8
-64944,36878,1,4.828731048438795,10
36800,105810,0,1.8262995388819836,8
-119858,-108788,0,2.5322484564685075,10
-132905,-15458,0,2.875772267200839,10
39998,-53234,1,3.566604551368153,5
-9384,14273,0,2.113090662268851,9
87998,82068,1,4.835266275865458,10
18533,62854,0,2.566036043220576,10
-58322,104899,0,2.981211264453218,10
-72828,-20626,0,2.227044324675793,9
-94131,32103,0,2.671933573306366,10
-26930,146841,0,2.8334814330316584,10
112539,-19119,1,4.859076707201533,10
79611,-93907,0,2.72468693750419,10
-105979,120919,1,4.475769139053689,8
136759,50907,1,3.571748350914329,5
-20376,81270,0,2.2971943012585254,10
-51580,74880,0,2.4764592965738084,10
