x_pos,y_pos,p_flag,volts,weights
-1085.67,-445.9,0,2.83546,10
-1008.38,1281.64,0,2.47747,10
709.64,1006.71,1,4.65922,9
134.72,0.85,0,2.47874,10
-104.82,-1138.75,1,3.62545,5
-17.84,-812.24,0,2.46737,10
902.91,-1249.29,1,3.61962,5
1334.75,1171.3,1,4.34097,8
566.57,850.79,1,4.44406,8
194.68,233.32,1,4.04264,7
-198.71,-1361.82,1,4.77242,10
1083.02,226.29,0,1.77292,8
695.37,1306.39,1,4.4127,8
677.74,343.07,1,4.77242,10
579.16,1399.44,1,4.77242,10
926.46,1432.92,1,4.77242,10
673.76,359.69,1,4.11866,7
-439.06,601.56,0,2.879,10
62.74,-927.74,0,2.86664,10
-114.71,-930.3,1,4.77242,10
-709.16,783.4,1,3.74325,5
-1310.32,-1005.11,1,3.95591,6
893.85,-989.22,1,3.1685,3
-1026.31,252.98,0,2.20799,9
727.92,-492.6,0,2.64135,10
389.96,152.69,1,4.77242,10
423.35,-97.29,1,4.66881,9
-856.36,1339.45,0,2.8838,10
1484.7,1390.01,1,4.77242,10
-1305.27,1482.7,1,3.18384,3
604.16,-737.28,1,3.70633,5
1442.31,-757.68,0,2.78715,10
-330.85,175.79,1,3.70006,5
-833.65,931.22,0,2.65327,10
236.09,-523.77,1,3.97859,6
1117.72,466.74,0,2.26292,10
-455.78,-74.85,1,4.32172,8
-403.83,857.43,0,2.84837,10
178.66,-23.68,1,4.77242,10
813.57,-1297.52,1,2.96991,3
999.25,823.45,0,2.66809,10
-338.76,-896.56,1,4.77242,10
-205.62,-1249.04,0,2.60544,10
-571.06,251.96,1,3.25028,4
-681.39,1154.07,1,4.77242,10
-541.35,-507.81,0,2.78977,10
-614.7,717.72,1,3.37515,4
-433.51,-434.7,1,4.60447,9
86.78,664.14,0,2.84418,10
944.72,861.77,1,3.52929,5
360.16,830.09,1,3.32803,4
683.47,1219.63,1,3.7783,6
1232.46,567.59,0,2.36946,10
75.7,112.41,0,2.25654,10
1076.58,-10.59,1,3.98945,6
-1280.36,-1484.62,1,3.77547,6
151.06,-1382.13,0,1.98699,8
463.33,-290.79,0,2.836,10
-572.45,25.81,0,2.32432,10
-131,1044.38,0,2.30541,10
907.99,-425.17,1,4.77242,10
-541.14,1037.14,0,2.7097,10
1363.59,1173.97,1,4.68232,9
-54.33,-816.68,1,4.77242,10
-1064.97,-1124.8,1,4.21742,7
1163.37,-665.04,1,3.04857,3
-1013.19,-516.05,0,2.94346,10
1178.02,-409.08,0,2.24731,9
229.56,1090.96,0,1.87811,8
520.19,-1166.71,1,4.07575,7
-1474,895.55,1,4.21031,7
-994.39,-1112.52,1,4.26969,8
-345.91,449.16,1,4.77242,10
-1145.56,112.91,0,2.01464,9
5.55,-1341.6,1,4.44144,8
441.74,-722.11,1,3.24258,3
-977.69,-764.77,1,3.43678,4
-55.97,48.79,0,2.10516,9
-678.94,-801.81,1,3.84198,6
-1285.16,942.65,1,4.77242,10
-246.16,-1109.56,1,4.77242,10
-1175.76,-918.83,1,3.66082,5
905.55,-810.76,0,2.64286,10
835.14,-1173.97,1,4.1446,7
537.09,745.51,0,1.9852,8
-1472.75,-983,1,4.1626,7
-557.24,-961.67,1,4.23592,7
-1197.38,1479.42,0,2.1554,9
-165.29,1077.38,1,4.77242,10
-1242.04,-570.21,1,4.77242,10
-1016.22,1087.44,0,2.79153,10
-706.64,618.86,0,2.88397,10
161.77,-1114.74,1,3.36999,4
-1009.05,425.78,0,2.78997,10
-1097.95,-1361.89,0,1.84201,8
-649.44,368.78,1,4.59268,9
368,1058.1,0,1.79867,8
-1198.58,-1087.88,0,2.5124,10
-1329.05,-154.58,0,2.85831,10
399.98,-532.34,1,3.23986,3
-93.84,142.73,0,2.08926,9
879.98,820.68,1,4.59955,9
185.33,628.54,0,2.54645,10
-583.22,1048.99,0,2.96437,10
-728.28,-206.26,0,2.20444,9
-941.31,321.03,0,2.65313,10
-269.3,1468.41,0,2.81575,10
1125.39,-191.19,1,4.62457,9
796.11,-939.07,0,2.70625,10
-1059.79,1209.19,1,4.22002,7
1367.59,509.07,1,3.24552,3
-203.76,812.7,0,2.27529,10
-515.8,748.8,0,2.45616,10
-758.58,925.54,0,1.85365,8
-383.56,784.18,1,3.94517,6
-885.22,1369.81,1,4.77242,10
-229.85,928.88,1,3.81489,6
1187.61,-1464.6,0,2.89085,10
590.49,85.69,0,1.88578,8
-890.98,-251.44,1,4.77242,10
-30.2,-209.02,1,4.07071,7
958.13,1113.58,0,2.73695,10
-640.47,-695.21,0,2.10902,9
261.58,710.73,0,2.87728,10
1384.05,-528.65,0,1.89367,8
-1199.99,-661.05,1,3.4315,4
1184.98,-327.14,1,4.48267,8
1423.39,-669.08,1,4.65633,9
-755.12,-489.3,1,3.72759,5
790.74,-1322.76,1,4.65028,9
1088.82,-255.2,0,1.78412,8
119.49,810.24,0,2.72402,10
762.88,1198.12,0,2.52229,10
782.52,-197.79,1,4.09143,7
-1354.62,-825.63,0,2.15973,9
-948.83,-681.45,0,2.85664,10
286.03,489.73,0,2.41838,10
-1277.21,214.64,1,4.50345,9
-1464.65,-243.03,1,4.27447,8
1361.16,-1454.6,1,4.29994,8
1261.93,-100.2,1,4.4506,8
-512.14,1050.13,0,2.56592,10
-966.15,1399.86,1,3.5593,5
1493.27,-1082,0,1.8865,8
-182.61,765.39,0,2.34411,10
1163.94,-821.2,1,3.83406,6
-563.28,-1254.7,1,4.09585,7
702.47,-333.12,0,2.73341,10
1449.66,-1387.93,1,4.10225,7
-1206.28,158.73,1,4.30268,8
541.5,1436.15,1,4.77242,10
1286.17,994.8,1,3.79241,6
-804.81,-658.94,0,2.87339,10
-611.35,-1225.7,1,3.27548,4
-1041.19,713.86,0,2.0801,9
-936.85,-1189.16,1,3.59375,5
1497.67,558.17,1,4.77242,10
208.31,436.85,0,2.34069,10
901.14,887.53,1,4.44887,8
42.84,169.48,1,4.76175,10
-691.03,-900.77,0,2.13916,9
-1423.89,-816.93,1,4.02767,7
-271.58,1344.36,1,3.97294,6
-149.91,-1190.59,0,2.24357,9
-615.27,-877.26,0,2.86145,10
-749.45,-278.97,0,2.65437,10
1188.5,-1192.7,1,4.65703,9
514.87,1315.15,1,4.77242,10
-1042.16,-1125.31,1,3.67964,5
-1316.64,-302.21,0,2.84676,10
-26.79,-1138.2,1,4.76848,10
1183.51,-254.71,0,2.09252,9
364.46,-653.89,0,2.69721,10
-954.93,1334.04,1,3.33135,4
-774.53,-1436.04,1,4.01639,7
1495.09,1406.01,1,4.3735,8
644.52,-302.86,0,2.88677,10
-570.78,792.18,0,2.80189,10
810.37,-185.39,1,4.77242,10
-1298.99,-657.9,1,3.87657,6
-1493.79,-84.18,0,1.81259,8
-438.27,-1340.37,0,1.78587,8
888.5,-1469.55,0,2.79813,10
-401.57,-1260.68,1,3.34583,4
488.38,1209.31,0,2.81711,10
86,-1374.99,0,1.7765,8
-1429.2,889.31,0,1.82159,8
-1327.51,170.66,0,2.35057,10
-770.49,-929.63,1,3.28823,4
926.09,-88.44,0,2.5869,10
-760.58,-669.85,0,2.26452,10
501.82,441.2,0,2.41936,10
-1202.46,-254.95,1,3.7431,5
-335.74,1146,1,4.77242,10
-764.06,156.68,0,1.97665,8
-1451.34,763.06,0,1.8001,8
1287.03,1356.43,0,2.5163,10
-273.47,-537.52,0,2.05408,9
655.97,648.38,1,3.32538,4
1349.72,718.25,1,3.59944,5
1021.11,1195.1,0,2.843,10
1228.82,-1105.05,1,3.53587,5
-402.66,-275.12,1,4.63961,9
-669.82,-686.87,1,4.68155,9
-1218.75,744.28,1,4.77242,10
764.22,79.87,1,4.77242,10
-486.18,-931.58,0,2.24203,9
582.26,-1038.88,1,3.60286,5
-1064.61,-298.68,0,2.62448,10
1015.13,-285.09,1,4.77242,10
922.06,-209.14,0,2.22872,9
-888.04,704.91,1,3.40935,4
-661,15.27,0,2.63463,10
750.2,194.09,1,4.37867,8
-1387.93,-541.2,1,4.15437,7
-894.99,1146.41,1,4.77242,10
1353.71,153.28,0,1.86132,8
-502.18,-1364.34,1,3.34096,4
-703.27,-1364.55,0,1.80525,8
902.11,-371.5,1,3.37485,4
-129.57,-877.63,0,1.77445,8
-629.81,-1451.54,1,3.01131,3
219.31,772.22,1,4.77242,10
-615.23,-354.85,1,4.67872,9
-663.61,807.61,0,2.8804,10
-212.75,1229.82,1,3.22993,3
752.67,-580.8,0,2.11381,9
680.42,-40.92,1,3.21337,3
963.27,-1273.77,1,3.46753,4
262.67,380.93,1,3.86583,6
614.5,815.13,0,2.25313,10
-172.64,576.02,0,2.61436,10
653.24,-1117.36,0,1.93334,8
-680.25,65.87,0,2.70503,10
-128.11,-802.29,0,2.01612,9
-1434.51,512.82,0,2.88946,10
-254.26,-408.41,0,2.10182,9
