x_pos,y_pos,p_flag,volts,weights
-233.72,-234.44,0,1.89748,8
720.11,397.06,1,3.49733,4
-936.23,-857.69,0,1.79638,8
-751.79,192.1,1,3.11567,3
-626.77,-227.94,1,4.31638,8
508.54,625.35,0,2.05231,9
761.7,432.79,1,3.43901,4
-597.85,-994.42,0,2.34968,10
-597.61,-10.59,1,3.40213,4
-711.45,278,1,3.75754,6
-938.05,946.96,0,2.4112,10
-810.46,-817.18,1,3.23866,3
880.72,157.09,0,2.01111,9
658.23,-255.83,1,4.05788,7
379.84,703.51,1,3.34702,4
-369.35,-191.63,0,2.49229,10
452.81,-273.17,0,2.69214,10
-678.19,232.7,1,4.69234,9
-623.9,-512.85,0,2.22126,9
173.7,287.75,1,4.69234,9
26.46,939.55,0,2.63612,10
-198.35,16.71,0,2.53177,10
-449.8,246.25,1,4.39507,8
-821.37,665.05,0,2.46855,10
988.75,668.66,1,4.69234,9
800.74,-98.52,1,4.57854,9
656.09,-141.57,1,3.80725,6
192.36,-963.86,0,2.55516,10
241.14,-238.1,0,2.84927,10
-425.61,673.49,1,3.87592,6
-921.24,-240.95,0,2.34359,10
630.58,-851.64,1,4.24107,7
632.58,492.1,1,4.69234,9
647.84,-453.3,0,2.35599,10
-14.74,-323.11,0,2.11292,9
-694.46,223.96,0,2.51495,10
-105.57,-272.76,0,2.50795,10
532.62,676.29,1,4.69234,9
-335.45,-8.25,0,1.97508,8
-138.61,-942.72,1,4.67829,9
547.39,-776.55,0,2.4953,10
826.37,920.65,1,4.42757,8
963.57,257.78,0,1.95932,8
-14.97,-785.06,0,2.00293,9
881.2,-308.65,0,2.0484,9
281.88,817.12,1,4.47433,8
-307.95,-918.47,1,3.45875,4
638.1,-422.83,1,4.21554,7
-808.06,29.38,1,3.99693,6
-404.27,-701.35,1,4.69234,9
450.82,836.53,0,2.38081,10
-283.78,-84.08,1,3.80047,6
104.1,-82.59,0,1.83445,8
596.57,807.13,1,4.69234,9
-647.73,5.11,0,1.79017,8
562.72,-685.73,1,4.35512,8
-125.54,639.81,0,2.31118,10
-615.07,632.34,1,4.42472,8
407.65,654.55,0,2.86718,10
891.4,-264.16,0,2.52824,10
37.97,198.72,1,3.3422,4
152.6,-619.5,1,4.01722,7
361.89,-488.62,0,2.39759,10
-178.89,-888.79,1,3.4016,4
-214.96,-787.63,0,2.95056,10
421.06,837.69,1,4.6669,9
886.75,747.84,0,1.81121,8
-341.1,-242.19,0,1.9715,8
72.07,268.13,0,2.36763,10
0.66,74.38,0,2.28909,10
791.39,-101.55,1,3.46872,4
388,-33.06,0,2.50788,10
-801.78,-123.98,1,4.1562,7
591.95,564.11,0,2.12477,9
-880.73,798.96,1,3.18112,3
343.61,-835.25,0,1.77283,8
918.82,-536.69,0,2.14234,9
797.47,-308.59,0,2.75184,10
-559.59,-414.67,1,4.69234,9
811.39,-34.55,1,4.69234,9
557.59,-562.7,1,4.69234,9
-477.29,-195.32,1,3.96868,6
-933.43,-840.73,1,4.51665,9
531.15,987.98,0,2.30941,10
-607.08,758.66,1,4.28261,8
24.36,536.01,0,2.41129,10
829.03,41.9,0,2.73759,10
354.82,-968.81,1,4.69234,9
-801.92,764.88,0,1.82924,8
603.62,-189.29,0,2.10645,9
-378.51,-968,0,2.69817,10
835.92,825.41,1,3.66588,5
121.54,421.08,0,2.40822,10
80.34,-205.82,1,3.27592,4
205.2,-856.08,1,3.11077,3
225.3,-730.96,0,2.4317,10
593.25,892.96,0,2.42379,10
-669.51,-36.91,0,2.09911,9
285.76,-297.98,0,2.83237,10
864.58,441.24,0,2.07088,9
-599.43,-797.91,1,4.12572,7
-297.53,151.43,0,1.77569,8
106.32,-984.4,0,1.96256,8
140.76,-480.96,1,4.57963,9
-120.19,-47.42,0,2.82495,10
-106.12,-561.96,1,4.59041,9
545.1,228.74,1,4.69234,9
812.83,901.8,0,2.86128,10
-625.05,965.49,1,4.05726,7
844.15,-794.16,0,2.0168,9
839.03,-292.63,1,3.40092,4
324.62,259.58,0,2.60018,10
-545.51,6.44,1,4.27199,8
74.78,-79.49,1,4.34739,8
803.24,115.94,1,3.21887,3
903.79,-340.21,0,1.99298,8
416.35,405.13,1,4.09722,7
151.95,742.03,0,2.85989,10
865.89,492.8,1,3.43142,4
-213.25,86.51,1,3.64567,5
-530.78,744.14,0,2.81915,10
259.35,-857.38,1,4.69234,9
774.09,431.2,1,4.42266,8
-504.02,-947.18,0,2.65521,10
376.63,400.56,1,3.99066,6
-533.89,173.75,0,2.51222,10
493.2,-283.41,1,3.15052,3
-757.37,-531.44,1,3.89418,6
34.42,459.14,0,2.85523,10
821.43,-458.59,0,2.73397,10
-851.35,-180.76,0,2.59084,10
499.63,667.14,0,2.38377,10
-236.32,-46.41,0,1.78342,8
-13.91,-459.26,0,2.30344,10
-500.25,-281.98,1,4.69234,9
944.96,846.28,1,4.66425,9
-583.57,-247.59,1,4.58643,9
-107.35,54.49,0,2.49532,10
-159.86,-546.98,0,2.80083,10
-318.57,342.62,1,3.437,4
730.74,302.55,1,4.69234,9
975.3,-826.05,1,3.25612,4
643.98,-682.22,0,2.4473,10
-304.66,-365.64,0,2.69386,10
884.6,31.6,0,2.4167,10
585.12,-335.99,1,4.64316,9
-519.07,-299.92,0,2.57706,10
-117.72,466.97,1,4.66657,9
461.24,-242.76,0,2.69542,10
903.91,40.09,0,2.26226,10
-187.75,-387.35,1,4.69234,9
-453.68,673.64,0,2.89704,10
681.01,423.58,0,2.14049,9
-335.35,-434.32,0,2.92017,10
-342.78,243.26,0,2.85817,10
-554.5,-585.12,1,4.69234,9
368.77,-188.58,0,2.14131,9
557.1,731.68,1,3.95385,6
-137,-302.13,1,3.30692,4
408.13,-96.83,1,3.31973,4
-499.6,968.23,1,3.24553,3
448.79,-737.13,0,1.84746,8
-791.05,295.33,1,4.69234,9
-22.73,100.42,1,3.06323,3
456.41,-499.72,1,3.39345,4
730.2,-876.47,0,2.38698,10
816.36,-65.96,0,1.79889,8
-631.46,254.97,0,2.78301,10
-513.98,-396.25,1,4.6831,9
493.29,720.97,1,4.64661,9
502.27,-577.76,1,4.69234,9
-894.21,-332.41,0,1.85166,8
937.31,678.38,1,4.69234,9
619.52,-340.44,0,2.71262,10
347.43,-832.61,0,1.94246,8
643.59,14.83,1,4.03572,7
783.76,6.52,0,1.84187,8
501.26,-195.5,1,3.28708,4
-686.13,-752.92,0,2.35868,10
-827.9,-625.15,1,3.75239,6
-816.83,-80.43,0,2.57844,10
167.12,648.45,0,2.27029,10
-395.11,-67.77,1,3.47463,4
149.17,938.98,1,4.69234,9
-266.7,-493.93,1,3.05973,3
512.47,342.93,1,4.69234,9
-926.92,1.89,0,2.70074,10
645.52,553.74,1,4.69234,9
-545.41,-232.95,0,2.27319,10
971.18,804.35,0,2.77103,10
951.51,779.32,1,4.69234,9
542.67,-84.04,0,2.56007,10
961.65,-406.73,0,2.75629,10
979.87,397.56,1,4.00324,7
