x_pos,y_pos
-148.22,598.03
675.37,42.55
688.99,95.54
601.08,357.83
-559.59,-414.67
635.24,272.12
-697.38,-247.03
360,-307.63
469.02,-489.79
297.24,691.17
-756.01,15.23
502.27,-577.76
557.59,-562.7
-678.19,232.7
389.99,-695.92
176.65,678.18
214.29,765.8
-585.15,-550.24
-565.73,512.41
632.58,492.1
-554.5,-585.12
730.74,302.55
811.39,-34.55
-7.01,812.94
-699.7,452.05
740.61,384.61
740.41,329.04
-734.1,403.57
461.05,706.31
-603.26,-534.48
320.43,769.54
21.91,844.3
69.04,-841.04
645.52,553.74
527.25,652.09
532.62,676.29
-584.74,619.26
-404.27,-701.35
837.74,235.06
-817.91,295.6
8.32,856.83
-791.05,295.33
-705.94,-511.24
-855.3,-183.5
357.18,821.23
526.5,-692.51
655.53,-614.54
