x_pos,y_pos
-86.97,15.82
36.54,9.81
-5.87,74.99
139.08,25.83
119.73,-76.66
111.02,59.3
138.63,83.93
-125.08,48.55
64.92,-77.94
-86.6,124.66
175.71,-34.54
140.56,-124.16
164.08,-92.03
131.43,110.5
-58.36,163.89
-37.92,174.34
178.5,101.46
-134.89,-174.24
159.49,127.45
-85.62,-185.9
135.04,-107.51
116.55,195.39
219.37,41.15
206.73,-95.73
217.54,-74.12
222.13,-55.39
165.61,-162.9
-75.92,-208.71
114.54,198.11
132.02,210.36
198.04,-123.24
-165.41,-131.3
-285.36,-29.9
-288.65,-23.48
-151.59,-247.24
-239.66,-111.65
222.31,201.72
156.71,240.61
249.37,150.86
83.76,-284.64
-130.36,286.56
-119.5,-290.63
-275,-138.61
145.15,287.13
-319.99,12.79
-170.29,264.18
64.25,-337.52
-117.44,234.8
287.02,-206.04
-354.1,49.62
-168.49,-306.23
341.9,-44.13
129.21,290.06
83.92,349.23
-334.96,10.36
141.14,-360.37
-351.77,130.25
252.23,-284.03
116.46,-364.54
254.26,295.52
-79.96,383.24
33.89,386.17
53.86,-398
-390.66,51.11
318.07,-248.25
