x_pos,y_pos
-485.88,797
-669.2,-625.81
-613.96,-597.48
-655.83,623.6
-651.81,-709.4
850.89,-442.92
-509.01,818.26
887.34,-364.06
950.91,373.2
255.2,935.63
912.67,495.26
-568.95,654.83
867.35,-27.87
-998.16,227.57
842,283.16
-593.56,-854.05
-692.61,-792.07
591.05,-906.21
-974.88,-405.68
-368.65,864.98
-778.59,-754.55
989.89,361.04
-590.36,-917.4
-614.84,-906.71
-811.78,693.52
-527.2,-858.58
-697.39,-889.2
988.23,-633.1
-808.64,-944.57
489.16,-987.64
512.18,979.1
896.85,-993.79
805.34,-935.85
-924.83,-579.3
447.89,-939.2
-977.5,-788.26
557.24,837.3
-928.11,-561.74
