x_pos,y_pos
254.26,295.52
-313.52,247.4
-383.35,-138.76
-357.59,-208.24
271.78,325.44
-309.93,-210.76
170.81,-367.95
-72.47,400.09
409.53,48.02
368.6,211.13
-297.97,-312.82
-305.02,315.43
-417.06,140.72
96.75,-425.56
170.02,-399.21
444.18,-24.82
-430.94,35.3
-375.45,-240.47
275.44,357.42
249.87,-364.13
-372.62,271.54
-255.02,373.01
-160.44,-424.48
163.95,-435.23
-429.13,204.36
-460.72,-129.07
-322.11,313.04
268.8,-397.19
-362.96,260.95
492.55,-46.38
455.96,189.45
485,-130.81
-25.46,484.34
377.6,-278.31
-18.42,497.07
-426.55,288.57
227.08,-465.33
436.08,-281.25
-426.54,-218.76
-401.58,304.84
-498.19,113.31
-459.07,289.05
484.59,-235.36
-371.1,-395.83
-498.82,-220.48
409.35,366.4
-441.06,-250.62
-445.12,289.98
-374.66,401.97
-492.98,-162.99
430.09,357.99
236.3,-491.42
-366.47,-443.95
389.84,432.21
-499.69,243.53
414.99,-364.87
462.07,-358.25
-494.58,275.49
404.93,-453.75
-396.52,477.34
496.66,-336.64
303.42,459.39
407.92,457.42
457.08,-444.55
334.09,499.74
