x_pos,y_pos
-177.18,-186.49
190.16,156.58
45.56,211.24
-82,-203.68
151.79,-48.61
-12.97,-418.24
446.71,151.5
286.67,-159.3
102.15,-386.65
81.4,72
-6.65,-436.86
-359.86,-21.83
143.19,202.7
-112.24,322.58
-435.09,-300.37
79.52,-333.56
40.69,366.34
-403.72,-225.75
480.49,169.63
208.9,392.25
47.08,112.44
-458.16,86.51
69.97,8.06
-128.37,-162.33
-365.5,196.13
-158.25,-482.84
112.55,361.62
-250.92,485.16
-217.42,-146.35
-137.17,-4.36
186.05,-190.42
-159.97,-446.33
-495.12,-76.64
-60.57,-286.57
-278.91,-141.12
-454.81,-465.79
-43.08,-253.04
201.51,-362.35
-472.83,-12.59
383.31,465.69
417.34,321.28
488.99,-172.71
-377.13,319.98
375.61,-221.01
272.03,115.37
127.52,-222.2
275.04,-154.15
-63.86,-283.86
-485.63,-220.71
-244.53,-127.99
260.02,-241.84
-326.86,-102.27
160.34,437.1
-12.04,-452.85
