x_pos,y_pos
73.36,-295.02
96.16,-235.31
-24.63,111.5
235.58,176.82
-194.17,-10.2
254.94,-204.35
-193.09,109.18
106.62,-247.28
274.18,517.47
168.69,-436.84
-307.74,6.07
-47.45,175.43
-220.88,-269.38
-450.36,-128.26
-359.15,-177.03
217.87,-50.55
-328.21,-319.39
-391.35,-390.31
-566.16,-175.91
36.29,-96.8
-356.69,-565.74
571.84,-98.23
474.1,117.32
-348.22,-361.55
-484.15,384.28
-248.48,-408
-297.03,-432.65
396.77,-388.38
-556.49,48.61
411.93,413.3
430.85,-220.14
501.25,270.64
150.69,407.74
433.18,-391.41
300.06,498.72
-401.26,-69.01
-87.35,-592.49
