x_pos,y_pos
-382.23,354.71
-668.49,-210.82
-674.25,122.54
-584.99,-203.76
-372.19,-231.07
-620.56,101.75
702.2,569.6
-722.75,-584.13
314.33,-632.04
-781.04,396.36
-314.8,816.11
235.16,-851.59
757.35,24.67
-569.35,694.73
326.55,617.94
262.42,-769.79
-105.41,-957.83
100.5,-794.55
727.29,-372.38
-496.16,-957.52
470.92,813.56
-274.38,729.16
-661.63,264.33
81.15,-745.89
496,-726.59
-660.53,585.34
248.21,-840.56
-300.05,698.01
623.17,593.08
-798.13,-605.41
61.92,733.81
663.81,-677.06
900.56,327.46
-169.5,-784.39
-446.1,871.06
-492.83,-427.83
-763.04,650.83
