x_pos,y_pos
-924.4,404.44
286.13,-968.41
-457.72,-912.25
-811.5,760.28
-1001.03,-236.59
426.17,1101.55
-999.16,306.89
1001.37,-543.68
980.19,526.98
865.42,779.61
75.32,1107.5
981.99,443.02
-370.18,-740.92
-1057.82,-253.88
63.7,1149.32
-758.48,690.73
1106.53,671.06
-247.39,1099.77
364.15,1068.05
-1016.8,555.92
1159.5,96.42
1130.77,-87.58
919.05,-506.16
57.11,1394.27
1254.67,-324.87
-1029.43,474.01
1207.57,77.91
647.05,846.3
270.11,1004.35
330.38,1021.96
500.87,-1109.36
-760.48,912.97
-1157.03,302.75
1135.65,73.6
1191.88,-213.69
12.11,1359.69
566.23,-1043.8
