x_pos,y_pos
469.02,-489.79
688.99,95.54
-559.59,-414.67
635.24,272.12
601.08,357.83
370.02,548.69
337.27,-591.29
297.24,691.17
-678.19,232.7
176.65,678.18
-565.73,512.41
502.27,-577.76
-697.38,-247.03
730.74,302.55
389.99,-695.92
-756.01,15.23
214.29,765.8
557.59,-562.7
-148.22,598.03
-404.27,-701.35
-554.5,-585.12
-603.26,-534.48
-7.01,812.94
-585.15,-550.24
320.43,769.54
811.39,-34.55
740.41,329.04
-734.1,403.57
461.05,706.31
-699.7,452.05
632.58,492.1
21.91,844.3
740.61,384.61
645.52,553.74
-584.74,619.26
-791.05,295.33
527.25,652.09
69.04,-841.04
526.5,-692.51
-817.91,295.6
532.62,676.29
837.74,235.06
-705.94,-511.24
-645.7,-596.1
8.32,856.83
301.9,833.39
259.35,-857.38
