x_pos,y_pos
71.02,-32.59
152.27,-71.6
126.62,-112.7
221.06,168.78
-158.51,295.28
106.69,313.61
-15.18,-32.04
-24.15,-379.78
-128.21,-329.2
173.7,287.75
-272.8,-271.32
-322.08,209.9
-377.42,-96.57
-284.98,105.23
-187.75,-387.35
-347.68,191.52
404.02,-140.79
-450.76,79.64
304.01,304.88
-150.45,-355.22
-474.06,-46.25
360,-307.63
31.47,-283.19
-493.38,145.82
131.26,-470.31
-212.03,-425.48
-212.08,-437.74
544.97,-33.75
-515.48,72.86
-289.3,426.35
-568.76,70.43
97.57,-560.34
545.1,228.74
518.83,314.53
-500.25,-281.98
591.78,154.88
267.9,-475.25
533.11,-58.77
493.35,-372.93
526.11,-316.15
-603.9,-190.58
652.78,85.16
-483.4,385.27
25.37,-668.57
675.37,42.55
512.47,342.93
-391.95,504.66
