x_pos,y_pos
69.04,-841.04
404.02,-140.79
360,-307.63
354.82,-968.81
518.83,314.53
811.39,-34.55
-855.3,-183.5
740.41,329.04
176.65,678.18
-836.21,360.71
-697.38,-247.03
21.91,844.3
-817.91,295.6
-584.74,619.26
557.59,-562.7
837.74,235.06
526.5,-692.51
357.18,821.23
502.27,-577.76
634.2,636.14
-603.26,-534.48
-645.7,-596.1
-404.27,-701.35
-705.94,-511.24
730.74,302.55
949.74,24.56
-7.01,812.94
-916.43,301.65
8.32,856.83
601.08,357.83
-734.1,403.57
532.62,676.29
632.58,492.1
549.79,-855.8
-791.05,295.33
527.25,652.09
645.52,553.74
-659.42,677.65
214.29,765.8
297.24,691.17
-699.7,452.05
655.53,-614.54
740.61,384.61
-554.5,-585.12
-908.49,-127.88
-585.15,-550.24
320.43,769.54
