x_pos,y_pos
152.27,-71.6
173.7,287.75
-272.8,-271.32
71.02,-32.59
-15.18,-32.04
25.37,-668.57
-377.42,-96.57
221.06,168.78
-289.3,426.35
304.01,304.88
126.62,-112.7
-150.45,-355.22
-284.98,105.23
31.47,-283.19
-128.21,-329.2
-515.48,72.86
-347.68,191.52
688.99,95.54
-212.03,-425.48
106.69,313.61
-474.06,-46.25
267.9,-475.25
-212.08,-437.74
-450.76,79.64
-24.15,-379.78
97.57,-560.34
-322.08,209.9
-483.4,385.27
-568.76,70.43
652.78,85.16
337.27,-591.29
493.35,-372.93
131.26,-470.31
-493.38,145.82
-559.59,-414.67
545.1,228.74
675.37,42.55
512.47,342.93
469.02,-489.79
-148.22,598.03
635.24,272.12
-158.51,295.28
533.11,-58.77
-500.25,-281.98
-565.73,512.41
591.78,154.88
370.02,548.69
