x_pos,y_pos
-457.72,-912.25
-446.1,871.06
-758.48,690.73
270.11,1004.35
-999.16,306.89
888.11,600.51
330.38,1021.96
919.05,-506.16
981.99,443.02
647.05,846.3
-1001.03,-236.59
-496.16,-957.52
-1057.82,-253.88
-811.5,760.28
75.32,1107.5
-1029.43,474.01
-798.13,-605.41
1130.77,-87.58
980.19,526.98
1135.65,73.6
63.7,1149.32
1001.37,-543.68
-1016.8,555.92
-247.39,1099.77
426.17,1101.55
1133.49,-236.96
566.23,-1043.8
364.15,1068.05
-1157.03,302.75
865.42,779.61
1159.5,96.42
1207.57,77.91
500.87,-1109.36
486.53,-1131.05
135.11,-1241.2
118.74,1176.08
1162.22,477.64
