x_pos,y_pos
-87.35,-592.49
-356.69,-565.74
-484.15,384.28
-668.49,-210.82
326.55,617.94
314.33,-632.04
-661.63,264.33
61.92,733.81
-674.25,122.54
757.35,24.67
571.84,-98.23
100.5,-794.55
-169.5,-784.39
81.15,-745.89
727.29,-372.38
-274.38,729.16
-584.99,-203.76
262.42,-769.79
623.17,593.08
-370.18,-740.92
-781.04,396.36
-660.53,585.34
-314.8,816.11
235.16,-851.59
496,-726.59
-722.75,-584.13
-300.05,698.01
248.21,-840.56
900.56,327.46
702.2,569.6
-569.35,694.73
470.92,813.56
663.81,-677.06
-105.41,-957.83
-924.4,404.44
286.13,-968.41
-763.04,650.83
