x_pos,y_pos
-1250.33,-70.17
-445.33,1132.14
1191.88,-213.69
-760.48,912.97
735.7,-1027.78
1221.61,-389.94
1254.67,-324.87
-356.21,-1234.81
-523.21,-1213.81
1106.53,671.06
-1326.49,-99.63
-1079.01,-655.16
-676,1173.34
-905,-1047.43
-135.08,-1386.59
-182.33,-1325.41
12.11,1359.69
1061.25,843.92
850.53,-949.05
-641.77,1264.8
365.17,-1344.5
1374.87,354.16
57.11,1394.27
-116.54,-1481.66
-316.33,1395.5
882.93,1187.22
-1159.77,-953.09
902.33,1072.88
1476.05,-324.25
1388.07,-627.22
1463.21,355.93
-1218.97,-867.78
739.6,1292.36
1029.02,966.27
-420.87,-1498.25
719.61,-1368.24
-677.94,-1402.01
