x_pos,y_pos
-24.63,111.5
-194.17,-10.2
96.16,-235.31
36.29,-96.8
-47.45,175.43
106.62,-247.28
235.58,176.82
-307.74,6.07
217.87,-50.55
73.36,-295.02
-220.88,-269.38
150.69,407.74
-372.19,-231.07
254.94,-204.35
-193.09,109.18
-401.26,-69.01
-359.15,-177.03
430.85,-220.14
-328.21,-319.39
-348.22,-361.55
-450.36,-128.26
168.69,-436.84
-248.48,-408
474.1,117.32
396.77,-388.38
501.25,270.64
-556.49,48.61
300.06,498.72
-391.35,-390.31
-382.23,354.71
274.18,517.47
411.93,413.3
-566.16,-175.91
-297.03,-432.65
433.18,-391.41
-620.56,101.75
-492.83,-427.83
