x_pos,y_pos
-86.97,15.82
140.56,-124.16
-125.08,48.55
165.61,-162.9
138.63,83.93
114.54,198.11
178.5,101.46
-86.6,124.66
139.08,25.83
217.54,-74.12
131.43,110.5
64.92,-77.94
-37.92,174.34
-79.96,383.24
175.71,-34.54
198.04,-123.24
164.08,-92.03
156.71,240.61
-119.5,-290.63
36.54,9.81
-354.1,49.62
-85.62,-185.9
-134.89,-174.24
-5.87,74.99
83.92,349.23
219.37,41.15
129.21,290.06
135.04,-107.51
222.13,-55.39
119.73,-76.66
287.02,-206.04
145.15,287.13
-117.44,234.8
-151.59,-247.24
-275,-138.61
222.31,201.72
-417.06,140.72
-239.66,-111.65
249.37,150.86
96.75,-425.56
111.02,59.3
-319.99,12.79
-75.92,-208.71
-130.36,286.56
-58.36,163.89
116.55,195.39
-285.36,-29.9
132.02,210.36
-383.35,-138.76
170.81,-367.95
341.9,-44.13
-160.44,-424.48
252.23,-284.03
-334.96,10.36
159.49,127.45
-357.59,-208.24
-498.19,113.31
206.73,-95.73
249.87,-364.13
83.76,-284.64
-170.29,264.18
368.6,211.13
-72.47,400.09
-288.65,-23.48
51.74,-395.25
