x_pos,y_pos
-321.39,261.81
374.17,146.67
-86.77,387.16
-141.16,-390.9
121.16,-346.87
-403.98,-99.64
393.72,171.18
-299.47,-308.57
415.87,55.85
-94.33,388.54
-242.22,344.67
401.37,122.98
400.6,177.17
-169.5,395.79
163.3,-411.2
-15.43,-443.86
119.77,-418.36
11.22,-444.12
444.72,-20.54
211.63,394.6
245.66,-374.13
259.37,-365.61
-295.66,339.04
250.86,360.89
-411.3,-177.8
377.04,222.97
-259.92,-368.64
-447.26,50.45
242.23,380.35
294.41,342.74
-390.88,235.7
-171.05,424.82
183.82,-415.79
311.76,-343.48
265.86,-383.12
-405.95,195.62
424.9,70.86
425.42,-206.56
-248.66,-386.56
475.03,16.09
-229.11,-410.52
50.36,468.26
461.89,118.08
-377.63,302.2
-235.61,-406.65
478.28,-78.97
-472.28,-41.98
380.02,-301.58
461.85,148.3
-231.71,433.38
-492.42,10.12
-472.41,-95.09
458.56,-168.08
394.67,271.68
198.76,446.35
-488.67,-72.48
266.97,422.22
121.65,-482.77
-434.2,266.7
-431.8,255.91
-361.37,-360.88
484.95,130.88
338.4,-384.94
-476.35,-193.18
144.32,491.53
214.07,454.3
-346.54,-384.87
117.8,-498.49
-475.15,-198.94
-478.2,193.98
-349.13,388.96
-422.15,301.71
-376.09,357.85
-283.23,-441.65
-396.36,-344.08
230.48,-475.9
-290.52,433.33
-271.37,-470.07
337.11,445.13
-342.96,398.64
-469.72,273.24
260.73,-439.05
-443.42,356.23
-271.27,-497.47
-494.06,-229.07
492.57,-293.06
455.12,-358.55
474.77,-338.24
406.02,416.22
343.81,473.73
399.75,-423.16
-316.45,480.64
499.62,-254.43
478.23,-392.21
-498.33,341.54
350.78,474.52
-458.51,442.7
437.45,-466.9
-406.24,483.89
467.92,451.91
-440.66,483.28
498.12,-411.87
377.08,471.89
