x_pos,y_pos
-850.15,-433.79
753.27,-553.68
-526.05,-793.11
-76.61,957.66
-964.94,-38.98
-242.25,-902.38
755.6,601.57
-866.39,422.26
777.29,-560.53
-966.4,77.48
366.41,-913.1
-499.04,-834.51
931.03,-320.5
-832.39,533.59
-879.78,451.69
-779.15,580.64
226.91,-930.03
-655.09,757.74
945.34,-227.2
935.78,-363.12
992.32,186.43
776.12,639.63
479.81,-880.67
267.27,955.15
259.41,-986.36
-730.13,-730.62
-617.35,813.44
-810.31,601.34
-368.43,-979.48
-956.52,399.51
-984.43,-355.03
409.01,946.55
-995.87,407.92
-297.05,-993.15
-703.87,791.44
528.31,945.37
-929.48,481.41
797.15,-721.68
758.88,805.1
-765.91,782.14
-629.34,921.5
875.88,-655.6
958.04,684.09
632.7,-986.49
-857.68,-828.48
655.33,856.94
815.79,-714.36
895.9,660.52
-744.18,941.6
-940.12,-785.31
-755.63,970.05
-991.45,725.24
771.16,-933.75
850.42,-891.91
711.5,959.52
-847.74,979.24
837.18,994.05
957.78,950.12
-986.68,941.69
843.65,972.83
-932.05,-922.24
-996.94,916.39
-979.72,797.5
