x_pos,y_pos
314.96,689.31
-312.53,-634.71
-502.03,-289.29
-79.26,-754.3
549.31,535.67
544.07,-544.71
-60.13,-754.53
345.88,-677.44
587.07,-502.85
772.44,173.58
761.87,-208.98
732.95,199.62
-735.32,294.39
-58.26,-798.64
115.83,-764.32
126.2,-792.83
757.14,239.88
569.79,-497.15
716.58,370.61
-319.64,780.46
575.56,-585.34
257.67,-782.25
834.89,-126.66
-216.53,809.83
4.01,-850.5
-276.42,-809.3
279.62,-810.68
805.1,283.74
-526.53,-662.7
-435.35,-767.06
8.65,-881.36
741.38,478.13
872.76,-127.67
-363.81,-805.15
-262.5,839.79
499.85,749.4
533.05,730.49
867.7,-56.42
-534.18,723.8
-364.91,830.55
-33.28,-905.35
728.79,506.49
-892.71,176.11
804.08,432.8
-201.19,894.5
31.13,910.82
690.95,-607.73
483.72,-778.33
797.78,-454.47
-697.94,608.35
-536.98,-729.77
-647.38,-668.21
-858.76,-189.29
908.23,216.3
-890.31,274.17
19.23,920.55
719.99,-576.86
-885.73,298.11
906.9,-202.24
351.16,-871.64
364.4,-860.45
508.98,-800.34
-642.43,689.16
