x_pos,y_pos
170.81,-367.95
-305.02,315.43
-18.42,497.07
-357.59,-208.24
222.31,201.72
275.44,357.42
53.86,-398
-430.94,35.3
163.95,-435.23
156.71,240.61
96.75,-425.56
-255.02,373.01
83.76,-284.64
64.25,-337.52
-313.52,247.4
-168.49,-306.23
-426.54,-218.76
368.6,211.13
-322.11,313.04
-79.96,383.24
227.08,-465.33
-160.44,-424.48
271.78,325.44
254.26,295.52
457.08,-444.55
-374.66,401.97
-429.13,204.36
268.8,-397.19
170.02,-399.21
430.09,357.99
409.35,366.4
129.21,290.06
-401.58,304.84
-459.07,289.05
485,-130.81
-492.98,-162.99
-498.19,113.31
436.08,-281.25
-441.06,-250.62
-445.12,289.98
-426.55,288.57
455.96,189.45
-25.46,484.34
492.55,-46.38
-498.82,-220.48
409.53,48.02
-372.62,271.54
236.3,-491.42
-366.47,-443.95
484.59,-235.36
-371.1,-395.83
-499.69,243.53
-297.97,-312.82
303.42,459.39
-362.96,260.95
414.99,-364.87
389.84,432.21
404.93,-453.75
334.09,499.74
462.07,-358.25
496.66,-336.64
377.6,-278.31
-396.52,477.34
407.92,457.42
-494.58,275.49
