x_pos,y_pos
64.92,-77.94
139.08,25.83
36.54,9.81
-125.08,48.55
138.63,83.93
178.5,101.46
131.43,110.5
116.55,195.39
111.02,59.3
198.04,-123.24
-37.92,174.34
-134.89,-174.24
135.04,-107.51
-5.87,74.99
206.73,-95.73
140.56,-124.16
-58.36,163.89
164.08,-92.03
-309.93,-210.76
-165.41,-131.3
444.18,-24.82
-117.44,234.8
159.49,127.45
222.13,-55.39
-75.92,-208.71
-285.36,-29.9
175.71,-34.54
114.54,198.11
217.54,-74.12
-85.62,-185.9
-239.66,-111.65
318.07,-248.25
219.37,41.15
341.9,-44.13
-86.97,15.82
119.73,-76.66
165.61,-162.9
-275,-138.61
249.37,150.86
116.46,-364.54
-72.47,400.09
-170.29,264.18
-151.59,-247.24
-86.6,124.66
-417.06,140.72
83.92,349.23
-288.65,-23.48
-319.99,12.79
-460.72,-129.07
-119.5,-290.63
-130.36,286.56
252.23,-284.03
-390.66,51.11
-383.35,-138.76
287.02,-206.04
-375.45,-240.47
141.14,-360.37
33.89,386.17
-334.96,10.36
-354.1,49.62
51.74,-395.25
132.02,210.36
-351.77,130.25
145.15,287.13
249.87,-364.13
