x_pos,y_pos,p_flag,volts,weights
-348.78,-238.21,0,2.34308,10
-288.97,137.04,0,2.16754,9
484.99,-1409.45,1,4.10412,7
846.88,-497,1,3.95378,6
-682.17,359.48,1,3.81906,6
-547.4,-1158.64,0,2.90518,10
1332.01,674.78,0,1.79602,8
1052.62,702.93,1,4.82901,10
-1244.57,837.79,0,2.46289,10
537.14,75.39,1,3.68161,5
-1435.36,-269.92,1,3.97242,6
527.64,-18.84,1,4.82901,10
554.76,-196.05,0,2.60245,10
40.97,1290.74,0,2.31517,10
-815.81,-45.27,0,2.90887,10
-546.43,-1130.33,1,4.63392,9
-293.51,-1248.44,0,2.1089,9
-428.12,72.64,0,2.47088,10
-71.82,-542.98,0,2.02209,9
1461.45,-808.97,1,4.2713,8
-610.4,-1259.45,0,2.15134,9
-1026.5,-807.96,1,4.53599,9
159.96,582.23,1,4.82901,10
-903.65,-116.56,1,4.58222,9
-796.2,830.49,0,2.87012,10
328.87,-114.87,0,2.47095,10
1271.76,-241.52,0,2.09925,9
-942.76,1023.76,0,2.23596,9
-723.16,622.77,1,4.20787,7
771.13,20.72,1,3.69741,5
-846,-410.39,1,4.59161,9
1447.87,-332.47,1,4.32276,8
888.51,755.61,1,4.8163,10
-318.36,-505.31,0,2.80086,10
-1069.36,-1474.8,1,4.40904,8
1189.52,883.25,0,1.88593,8
976.17,-431.56,1,3.93141,6
318.23,643.78,1,3.54455,5
508.11,-227.57,1,4.66598,9
848.8,-437.41,1,4.82901,10
-424.78,-1263.47,0,2.67154,10
43.83,-1352.29,0,2.51386,10
717.34,-1165.12,1,3.43262,4
134.72,-131.83,0,2.60794,10
-515.31,495.06,1,4.24761,7
-301.81,1456.34,0,2.3211,10
891.79,808.74,1,4.82901,10
1335.86,-17.27,1,3.33865,4
-1280.02,-593.79,0,2.31503,10
-1005.21,1495.46,0,2.81857,10
-1327.44,890.66,1,4.61937,9
-830.73,-13.09,0,1.96751,8
461.31,468.94,0,2.06154,9
900.31,-241.75,1,3.64005,5
705.64,250.67,0,2.97043,10
-132.58,646.38,1,4.62899,9
-821.62,1449.1,0,2.25066,10
443.74,-956.13,1,4.82901,10
-78.31,407.34,0,2.84685,10
-1449.09,561.26,1,4.82901,10
786.83,-85.17,1,4.82901,10
765.17,1459.05,1,4.5896,9
-134.28,-997.11,1,4.82166,10
-987.99,-866.08,0,2.87982,10
794.56,-1254.15,0,2.63805,10
797.65,791.98,0,2.46847,10
836.42,1073.84,1,4.44034,8
-1259.32,285.81,0,2.52208,10
-459.54,1469.05,1,3.89179,6
1347.5,-650.61,1,3.18137,3
-38.79,-1217.22,1,4.82901,10
-1040.93,411.74,1,3.2901,4
1187.77,1030,0,2.3071,10
-15.3,28.31,1,4.82901,10
692.81,1469.77,1,4.59789,9
553.45,-622.79,0,2.55255,10
-781.46,1480.33,0,2.8899,10
929.6,-1202.62,1,3.05851,3
-1482.37,517.62,1,3.29731,4
-1416.8,1149.81,1,3.77447,6
-887.3,645.55,0,2.83162,10
1484.26,51.1,0,2.29178,10
-1084.61,-667.49,0,2.06336,9
-451.63,475.72,0,2.77388,10
-872.13,396.67,0,2.18757,9
719.43,1382.59,0,1.96938,8
-152.57,-1331.8,0,2.7633,10
-252.73,-781.44,0,2.61313,10
185.3,836.58,0,2.12239,9
253.25,980.8,1,4.82901,10
-1391.53,-841.56,1,3.83137,6
579.74,-126.32,1,3.42737,4
341.69,-894.12,1,4.13665,7
-1327.85,-580.45,1,3.44725,4
1040.2,774.6,0,1.80391,8
-14.47,1016.4,1,4.7319,9
-109.49,-644.69,0,2.67885,10
-1309.94,137.98,0,2.18156,9
-1376.05,-467.08,1,3.07898,3
-644.69,-852.63,0,2.71042,10
-452.27,707,1,4.29822,8
607.29,576.13,0,1.87781,8
1114.43,568.2,1,3.85121,6
1401.41,-322.01,1,4.69201,9
1021.36,-244.61,1,4.45872,8
1.15,1273.87,1,4.59906,9
-911.94,-799.73,0,2.24186,9
1283.59,-828.88,1,3.19158,3
1349.38,1135.69,0,2.53954,10
-969.26,-452.02,1,4.82901,10
-312.78,893.69,0,2.77467,10
-469.34,605.45,1,4.82901,10
-1200.99,815.99,0,2.53819,10
586.97,665.44,1,4.82901,10
319.88,-234.08,1,3.51503,5
-1199.49,89.85,0,2.96463,10
-894.53,-534.31,0,2.66561,10
1080.26,742.6,1,3.68972,5
863.27,1410.4,0,2.57616,10
788.5,902.22,1,4.46608,8
1360.13,-598.19,1,3.38643,4
191.82,856.88,1,3.30071,4
-266.25,562.31,1,3.93456,6
1262.26,-1067.48,0,2.04516,9
-123.75,-1146.7,1,4.24889,7
-1062.31,1049.35,1,4.82901,10
-1203.11,596.15,1,4.82901,10
-1050.13,-1067.48,0,2.72737,10
-531.61,846.2,0,2.38446,10
233.13,-290.96,1,4.82901,10
1361.07,1449.97,1,4.12997,7
-545.02,433.6,1,3.5243,5
1142.69,656.32,1,4.00882,7
-1074.22,505.42,1,3.75572,6
-1318.96,-1090.89,0,2.95463,10
196.87,-1269.28,0,2.12125,9
-1273.46,-171.2,1,3.84498,6
421.72,83.38,0,2.18428,9
-315.3,-813.86,0,1.85591,8
1257.04,1112.89,0,2.97523,10
-1364.32,396.82,0,2.52288,10
114.13,-307.73,0,1.94273,8
1345.32,1267.09,0,2.92937,10
1094.3,1103.45,1,4.55971,9
955.42,1423.87,0,2.4474,10
1422.75,-196.2,1,4.82901,10
-126.74,-1109.14,1,3.29016,4
144.32,-953.8,0,2.32502,10
-1426.49,-67.19,1,4.54401,9
410.54,-401.51,1,4.82901,10
-1134.53,-304.3,1,4.06042,7
-150.03,-274.22,0,1.91928,8
1204,698.57,0,2.9216,10
-734.29,1440.16,1,4.82901,10
1085.34,1211.89,0,1.89731,8
-912.84,-856.15,0,2.77949,10
356.39,-197.84,0,2.03652,9
-699.96,1035.71,1,4.3812,8
43.07,697.38,0,2.2945,10
1066.37,866.11,1,4.41391,8
872.71,1318.64,1,3.68594,5
699.71,1401.35,1,4.82901,10
1208.45,-242.96,1,3.33862,4
1021.2,-399.51,1,4.82901,10
116.26,-1266.05,1,4.82901,10
1493.01,-1040.62,1,4.44932,8
-1269.37,1019.53,1,4.82901,10
-173.13,-1296.3,1,3.62055,5
-645.01,1063.78,0,2.64445,10
1495.86,-52.75,1,4.74077,9
-1387.53,-1210.11,0,2.4011,10
-369.8,-261.47,0,2.25224,10
525.29,429.94,1,4.82901,10
-1424.85,-1361.03,1,4.02909,7
933.81,-57.02,1,3.58685,5
-875.07,260.59,0,2.49422,10
-1288.79,1368.62,1,4.82901,10
-554.8,-648.12,1,4.53256,9
173.34,-882.37,1,4.23779,7
1134.06,-973.4,1,4.25293,8
289.52,-679.71,0,2.44368,10
-83.58,-1170.25,0,1.86524,8
-244.06,203.55,0,2.53472,10
1084.77,178.94,1,4.82901,10
-995.79,1152.27,0,1.85932,8
-1449.02,-434.51,0,2.84745,10
-316.62,-633.2,0,1.86365,8
-431.09,-296.89,1,4.82901,10
-1098.29,-1057.73,1,3.03733,3
795.91,-488.22,0,2.60413,10
188.4,-233.78,1,4.78551,10
-1112.45,-250.9,0,1.93608,8
962.58,8.35,1,4.50187,9
97.55,1406.15,0,1.93435,8
-30.86,-1054.49,1,3.74109,5
518.86,-810.56,1,4.82901,10
957.32,-785.3,0,2.15331,9
-1484.93,-522.08,1,4.64286,9
-195.66,-599.17,1,3.41681,4
-1092.88,518.3,1,4.72639,9
869.12,-1463.56,1,3.59877,5
37.79,289.72,1,4.65758,9
-421.79,976.83,1,3.32139,4
1300.26,1468.69,1,4.40966,8
731.33,1498.25,0,2.09414,9
1405.09,-1185.39,0,1.82003,8
-1496.66,-1024.32,1,3.12081,3
-428.15,484.93,1,4.65921,9
667.78,-1467.37,0,2.54206,10
1153.64,-877.96,0,1.8286,8
-492.37,-277.69,0,2.48148,10
457.32,1254.09,0,2.52636,10
-321.63,776.78,0,2.10868,9
878.57,1348.05,0,2.97608,10
-571.94,797.53,0,2.53372,10
1173.62,802.55,1,4.82901,10
44.51,-644.15,0,2.51635,10
438.19,-620.44,1,3.72806,5
271.86,-425.84,1,4.82901,10
1458.33,-902.44,0,2.5773,10
1002.26,-1033.67,1,4.66662,9
214.29,1430.2,1,4.82901,10
-569.46,-689.89,1,3.80285,6
415.15,1067.46,0,2.12671,9
119.46,-655.68,1,4.11069,7
-1106.04,925.1,0,2.19972,9
-1376.77,751.27,1,4.66492,9
748.77,965.02,1,4.77639,10
-364.74,892.65,0,2.96877,10
660.43,1252.17,0,2.49848,10
644.41,613.48,1,3.63392,5
-704.47,286.12,0,1.9948,8
41.27,951.76,1,4.33651,8
11.11,-1434.38,1,4.51135,9
1446.12,1439.53,1,3.36234,4
-160.49,-825.49,1,4.82901,10
-313.42,281.96,0,2.98061,10
468.98,1407.97,0,2.43895,10
935.89,1334.72,0,1.91746,8
-373.96,-1119.4,1,4.82901,10
1310.85,1286.41,1,3.68026,5
-664.01,-433.46,0,2.49448,10
-113.87,211.74,1,3.98864,6
1094.56,-222.16,0,2.70615,10
68.95,1128.21,0,2.74637,10
-877.2,1078.22,0,1.95903,8
574.93,-937.08,1,3.74784,5
-1473.75,733.66,0,2.15284,9
-1025.66,-320.57,1,3.68494,5
-1249.93,1111.49,1,4.74965,9
-149.26,-462.32,1,4.73733,9
1082.93,-1094.53,1,4.1856,7
991.51,-879.57,1,4.22921,7
1371.58,-81.11,1,3.76622,6
-76.49,1488.94,1,4.71552,9
1000.66,1300.79,1,4.82901,10
-839.62,617.45,0,1.8483,8
-764.86,588.1,1,3.79039,6
1002.35,-787.64,1,3.26911,4
-905.16,-474.6,0,2.15089,9
-1141.85,995.59,0,2.7113,10
1270.37,-484.43,1,4.10669,7
-337.75,21.55,0,2.71538,10
1394.88,-730.79,0,2.89324,10
-1177.24,371.16,0,2.77561,10
-1205.47,-747.07,1,4.61596,9
-1150.83,452.25,0,2.19404,9
-397.17,700.98,0,2.96063,10
-1400.03,1190.99,0,2.85446,10
-1481.45,659.29,1,3.29932,4
1172.8,302.74,0,2.94646,10
-75.67,-186.27,0,2.3327,10
-442.54,1362.1,1,4.72086,9
694.57,-239.52,0,2.86438,10
503.92,-737.78,0,2.07286,9
1133.74,-577.25,1,4.11023,7
926.35,165.79,1,4.82901,10
-805.19,-1246.37,0,2.2619,10
-1463.07,-945.72,0,2.3111,10
1394.58,380.51,0,2.66078,10
-521.86,1199.34,1,4.82901,10
205.79,-720.21,0,2.03157,9
866.87,829.63,0,1.97639,8
921.52,-877.74,1,4.73307,9
1123.26,-412.52,1,4.23812,7
-777.79,728.34,1,4.15044,7
-1178.24,-1353.36,1,3.6596,5
1070.35,-25.65,0,2.10945,9
545.81,-1302.76,0,2.98074,10
409.95,1313.75,1,4.82901,10
762.99,-815.79,0,2.45999,10
-841.78,1204.29,1,4.82901,10
-1281.67,1125.19,0,2.17111,9
261.1,-682.52,1,3.32709,4
684.72,-648.26,0,2.26913,10
-594.63,578.47,0,2.76052,10
294.68,-1030.76,0,2.3299,10
-218.73,41.07,0,1.90917,8
296.19,-728.14,1,3.59012,5
155.59,96.85,0,1.84091,8
17.94,872.77,0,2.69753,10
993.44,-29.74,1,4.7915,10
-155.36,-706.5,0,2.76144,10
187.62,-1400.32,0,2.78133,10
1459.18,-1137.78,1,4.51188,9
1012.75,-1157.06,0,2.98682,10
110.72,-709.24,1,3.58762,5
-380.21,-89.5,0,2.15516,9
-499.71,306.91,1,4.52986,9
109.56,-357.77,1,3.73914,5
-1167.52,-875.25,1,3.30737,4
-919.09,-1338.37,1,3.28621,4
-961.44,631.77,1,3.49872,4
923.93,1362.5,1,4.80452,10
-1218.62,-392.56,0,2.82314,10
469.03,602.94,0,1.91818,8
575.29,-288.82,0,2.34897,10
-959.62,-678.73,0,2.54913,10
1317.64,1335.45,0,2.82774,10
-723.56,368.26,0,1.79265,8
124.36,1450.83,0,2.06252,9
461.31,100.24,0,1.91738,8
-1086.17,-807.1,0,1.97453,8
-890.37,-1203.9,1,3.15286,3
797.75,1365.43,0,2.95465,10
-1404.58,901.98,1,4.36227,8
1098.43,1417.58,1,4.17581,7
-1358.49,-3.46,1,4.01326,7
616.17,907.23,1,4.82901,10
-774.42,-1455.56,1,3.47918,4
-149.2,-265.98,0,2.59245,10
-836.98,-625.08,1,4.82901,10
893.47,1007.66,0,1.9481,8
-854.58,-752.86,1,3.31047,4
1280.51,1427.85,1,3.50348,5
-1457.86,-809.37,0,2.88605,10
1199.72,-982.91,0,2.01612,9
-891.79,1491.05,0,2.90318,10
-1420.86,-889.26,1,4.18475,7
862.53,417.72,0,1.86674,8
-83.7,529.6,0,2.82872,10
-882.53,32.75,1,4.82901,10
828.85,-872.56,1,4.46271,8
-1354.87,998.55,0,2.85137,10
-1.82,-916.17,0,2.03803,9
717.07,301.06,0,1.86271,8
-36.96,-1166.31,0,1.98918,8
-369.23,787.72,1,4.82901,10
540.56,-1020.13,1,4.08666,7
-1150.11,-264.29,0,1.8778,8
-1356.37,-453.94,1,3.93542,6
-623.51,614.29,0,2.24863,9
-888.72,-451.47,1,4.12352,7
-1160.01,-1084.38,1,3.19118,3
-1108.29,961.26,1,4.82901,10
-1496.49,-1163.43,0,2.16655,9
-940.04,-843.23,1,4.09945,7
-467.36,-996.31,0,1.80788,8
-816.75,457.88,0,2.33851,10
776.3,1341.42,0,2.36452,10
-156.3,-750.08,0,2.73034,10
1024.29,-838.28,0,2.78692,10
895.36,589.72,1,3.29167,4
1045.79,1261.94,0,2.7038,10
-533,-862.42,1,4.82901,10
-1487.15,-1368.03,0,2.14196,9
-1140.97,-1065.73,0,2.2756,10
-662.37,844.83,0,2.97656,10
176.26,-584.77,0,2.56173,10
809.76,1427.52,0,1.87163,8
-221.77,-237.65,1,4.82901,10
-886.19,-627.34,1,4.82901,10
80.65,1389.41,1,4.82901,10
-1104.99,-525.17,1,3.5847,5
381.94,-745.5,0,1.8961,8
949.98,296.45,1,3.28031,4
598.28,444.42,1,4.82901,10
-60.9,-143.79,0,1.89498,8
-392.35,-1447.4,0,1.90278,8
1481,272.65,0,2.63804,10
1211.29,-42.11,1,4.82901,10
1481.39,-833.29,1,3.37283,4
-537.08,944.98,0,1.87879,8
1037.83,315.26,1,4.82901,10
-390.77,-573.9,1,4.69621,9
-1377.72,-370.17,1,3.63178,5
2.82,-1058.83,0,2.14796,9
-842.24,-1084.96,0,2.19168,9
-267.09,-724.45,0,2.41932,10
-732.83,431.36,0,1.94316,8
1355.66,858.23,1,4.02415,7
-640.91,-101.17,0,2.30239,10
872.26,182.37,0,2.24449,9
412.43,-357.64,0,2.04248,9
671.59,-268.91,0,2.63327,10
443.45,1363.6,0,2.69575,10
-501,-1148.48,0,2.2891,10
1325.67,-423.96,0,1.83413,8
634.66,162.12,1,4.45988,8
-1389.65,133.61,0,2.96175,10
495.79,-933.57,0,2.98106,10
-1095.18,-1365.95,1,3.42913,4
1260.08,531.88,1,3.70254,5
1250.94,662.3,1,4.82901,10
-1275.84,-1250.68,1,4.76541,10
694.13,-537.37,1,3.99083,6
1259.77,-551.45,0,1.93258,8
-1477.7,615.5,1,4.01142,7
-123.46,-918.28,0,1.84437,8
744.67,678.87,1,4.10552,7
-75.84,-165.25,0,2.54308,10
1323.9,143.78,0,2.10668,9
293.19,-436.15,0,2.68136,10
-925.75,569.5,0,2.21984,9
1111.83,750.88,0,2.51552,10
108.4,-126.4,1,4.79427,10
-1339.71,-252.63,1,4.57624,9
609.06,-527.7,0,2.16283,9
94.66,1266.84,1,4.82901,10
1286.58,-216.54,1,4.51744,9
506.04,-315.02,1,4.6089,9
-1172.17,730.43,1,4.82901,10
-1495.31,-149.13,1,4.56569,9
-1295.2,-1276.92,0,2.7005,10
-231.01,664.33,0,2.09975,9
-1278.58,1114.7,0,2.03551,9
-41.57,168.16,0,2.06406,9
-343.53,-116.04,1,4.82901,10
654.47,202.39,1,3.4986,4
920.55,622.91,0,2.78284,10
798.54,494.64,1,4.82901,10
-74.84,-1098.38,0,2.93931,10
-387.35,-1283.57,0,2.30861,10
1261.92,-53.32,0,2.45374,10
842.49,249.55,1,4.82901,10
1059.92,1346.28,1,3.38186,4
968.09,932.63,0,2.87925,10
-1180.91,-390.84,1,4.54163,9
65.69,-602.67,1,4.30031,8
1052.94,780.36,1,3.69289,5
1021.54,-986.79,1,4.04524,7
-970.73,862.11,0,2.29511,10
211.23,-143.98,1,4.03675,7
1238.67,-243.18,1,4.35642,8
11.71,1401.83,1,4.67518,9
214.68,-1250.88,0,2.21441,9
-984.85,-1414.04,1,4.58709,9
