x_pos,y_pos,p_flag,volts,weights
460.25,368.24,0,2.97716,10
326.64,-155.66,1,4.74884,9
574.53,935.06,0,2.22705,9
751.46,618.3,1,3.46796,4
923.97,607.27,1,4.74884,9
815.45,-17.78,1,4.39647,8
471.71,113.14,1,4.74884,9
729.27,223.13,1,3.8983,6
911.6,-508.55,0,2.38773,10
638.53,707.5,0,1.7702,8
-608.35,-45.44,0,2.28507,10
-591.8,-206.93,1,4.19367,7
-181.81,481.32,1,3.4939,4
43.44,140.87,0,2.91906,10
-371.14,105.29,0,2.56903,10
-250.72,506.43,0,2.8519,10
-682.87,502.74,0,1.85816,8
-201.49,312.37,0,1.82593,8
245.8,-962.6,1,3.24112,3
340.93,-724.32,0,2.78063,10
-17.03,387.62,0,2.13687,9
-598.94,-745.62,1,4.03031,7
-135.8,589.95,1,4.74884,9
-221.52,-369.83,0,2.97236,10
-155.36,-492.58,1,3.37184,4
244.68,-454.3,0,2.81871,10
-76.2,578.35,0,1.98067,8
-131.71,-325.53,1,3.3146,4
-259.28,632.7,1,3.44034,4
421.75,830.54,0,1.90043,8
887.16,-868.31,1,4.03233,7
557.04,-867.28,1,3.95885,6
544.67,990.97,1,4.26964,8
-684.49,307.86,1,4.74884,9
599.02,-800.79,0,2.37889,10
499.95,-621.74,1,3.49467,4
-132.81,221.57,1,3.76502,6
47.51,858.47,0,2.14571,9
518.04,361,1,3.27459,4
108.06,982.18,1,4.71915,9
109.85,949.14,1,3.98447,6
769.73,-671.54,0,2.88058,10
-312.4,134.77,1,4.74884,9
172.82,-848.01,0,2.36277,10
-220.67,152.05,1,3.2933,4
73.51,-703.43,0,2.45208,10
807.29,247.02,1,4.74884,9
43.86,-83.7,0,1.95763,8
679.26,-256.44,1,4.11021,7
344.76,425.02,0,2.05903,9
-223.9,-785.08,1,3.26199,4
-336.72,343.04,0,1.84596,8
22.56,486.31,1,4.14278,7
-80.99,845.52,1,3.41624,4
477.05,685.2,0,2.86525,10
580.07,435.24,0,1.77064,8
32.17,-326.45,1,3.50459,5
672.97,114.75,1,4.74884,9
727.44,-446.32,1,3.21696,3
485.66,-66.08,1,4.74884,9
326.83,-853.63,1,4.74884,9
-562.27,644.16,1,4.59956,9
-121.66,244.57,0,2.18917,9
-842.1,-51.34,1,4.21327,7
-612.15,-200.3,1,4.02317,7
629.68,-853.88,0,2.15805,9
584.91,569.56,0,2.27995,10
-243.84,-486.9,0,2.70066,10
-588.07,-96.07,0,2.47977,10
502.56,823.61,0,2.35605,10
509.43,-297.88,0,2.57061,10
-959.26,528.39,0,2.34232,10
783.52,312.29,1,4.51563,9
-25.73,885.65,0,1.98766,8
-210.93,396.3,0,2.74474,10
-43.08,-925.32,0,2.93941,10
105.87,-172.21,1,4.00095,7
330.03,269.92,1,4.37316,8
331.35,-591.18,1,4.13685,7
276.11,292.47,0,2.70726,10
-75.45,683.05,0,2.43075,10
220.37,-277.34,1,4.7365,9
-871.47,-88.18,1,4.74884,9
57.16,-275.33,0,1.97806,8
-256.63,636.19,0,2.11914,9
