x_pos,y_pos
-492.83,-427.83
-674.25,122.54
326.55,617.94
-356.69,-565.74
314.33,-632.04
-87.35,-592.49
571.84,-98.23
61.92,733.81
-661.63,264.33
-300.05,698.01
-556.49,48.61
-274.38,729.16
100.5,-794.55
757.35,24.67
81.15,-745.89
-370.18,-740.92
-668.49,-210.82
623.17,593.08
-314.8,816.11
248.21,-840.56
496,-726.59
-781.04,396.36
-169.5,-784.39
-660.53,585.34
235.16,-851.59
-722.75,-584.13
-569.35,694.73
727.29,-372.38
900.56,327.46
663.81,-677.06
702.2,569.6
-446.1,871.06
-798.13,-605.41
470.92,813.56
-924.4,404.44
286.13,-968.41
-763.04,650.83
