x_pos,y_pos
1162.22,477.64
735.7,-1027.78
486.53,-1131.05
850.53,-949.05
-356.21,-1234.81
500.87,-1109.36
-1079.01,-655.16
1106.53,671.06
1254.67,-324.87
1221.61,-389.94
-1326.49,-99.63
1061.25,843.92
-523.21,-1213.81
-182.33,-1325.41
12.11,1359.69
365.17,-1344.5
-445.33,1132.14
-676,1173.34
-135.08,-1386.59
-905,-1047.43
1029.02,966.27
902.33,1072.88
-316.33,1395.5
-116.54,-1481.66
1374.87,354.16
-641.77,1264.8
-1159.77,-953.09
739.6,1292.36
1463.21,355.93
882.93,1187.22
57.11,1394.27
1388.07,-627.22
-1218.97,-867.78
-1092.07,-1079.22
-420.87,-1498.25
1476.05,-324.25
719.61,-1368.24
