x_pos,y_pos
64.92,-77.94
-86.6,124.66
222.13,-55.39
36.54,9.81
164.08,-92.03
-5.87,74.99
139.08,25.83
165.61,-162.9
140.56,-124.16
249.37,150.86
178.5,101.46
111.02,59.3
-37.92,174.34
-86.97,15.82
135.04,-107.51
-58.36,163.89
217.54,-74.12
145.15,287.13
-151.59,-247.24
131.43,110.5
-285.36,-29.9
-75.92,-208.71
-119.5,-290.63
341.9,-44.13
-125.08,48.55
138.63,83.93
159.49,127.45
175.71,-34.54
119.73,-76.66
206.73,-95.73
198.04,-123.24
219.37,41.15
114.54,198.11
-275,-138.61
-288.65,-23.48
33.89,386.17
-417.06,140.72
-85.62,-185.9
132.02,210.36
83.76,-284.64
129.21,290.06
-357.59,-208.24
-239.66,-111.65
-72.47,400.09
-322.11,313.04
116.55,195.39
-165.41,-131.3
-18.42,497.07
-430.94,35.3
64.25,-337.52
368.6,211.13
-134.89,-174.24
287.02,-206.04
-168.49,-306.23
-25.46,484.34
-309.93,-210.76
-390.66,51.11
170.81,-367.95
96.75,-425.56
53.86,-398
83.92,349.23
-79.96,383.24
-305.02,315.43
-498.19,113.31
51.74,-395.25
