x_pos,y_pos
337.27,-591.29
688.99,95.54
635.24,272.12
-559.59,-414.67
176.65,678.18
469.02,-489.79
-148.22,598.03
601.08,357.83
-678.19,232.7
-565.73,512.41
297.24,691.17
370.02,548.69
730.74,302.55
-697.38,-247.03
-756.01,15.23
389.99,-695.92
-585.15,-550.24
-603.26,-534.48
502.27,-577.76
557.59,-562.7
214.29,765.8
-554.5,-585.12
740.41,329.04
811.39,-34.55
-699.7,452.05
-404.27,-701.35
320.43,769.54
527.25,652.09
461.05,706.31
-7.01,812.94
740.61,384.61
-734.1,403.57
-791.05,295.33
-584.74,619.26
21.91,844.3
645.52,553.74
532.62,676.29
526.5,-692.51
8.32,856.83
837.74,235.06
-817.91,295.6
-645.7,-596.1
-855.3,-183.5
632.58,492.1
357.18,821.23
69.04,-841.04
301.9,833.39
